St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",25y 225d,105 (51-0-54 48.57%),27 (0.26),←,
36,"Bonner, Riley",27y 37d,98 (62-0-36 63.27%),14 (0.14),5 (2-0-3 40.00%),1 (0.20)
16,"Butler, Dan",27y 315d,132 (74-0-58 56.06%),153 (1.16),87 (43-0-44 49.43%),100 (1.15)
13,"Byrnes, Ryan",22y 346d,53 (28-0-25 52.83%),11 (0.21),←,
47,"Caminiti, Anthony",20y 126d,21 (10-0-11 47.62%),24 (1.14),←,
21,"Cordy, Zaine",27y 169d,137 (73-0-64 53.28%),19 (0.14),19 (10-0-9 52.63%),7 (0.37)
34,"Garcia, Hugo",18y 327d,1 (0-0-1 0.00%),,←,
1,"Higgins, Jack",25y 25d,107 (62-1-44 58.41%),133 (1.24),64 (32-0-32 50.00%),104 (1.63)
8,"Hill, Bradley",30y 279d,238 (140-0-98 58.82%),98 (0.41),89 (46-0-43 51.69%),19 (0.21)
12,"King, Max",23y 281d,75 (36-0-39 48.00%),146 (1.95),←,
19,"Marshall, Rowan",28y 141d,115 (54-0-61 46.96%),54 (0.47),←,
28,"Membrey, Tim",29y 323d,165 (76-2-87 46.67%),271 (1.64),164 (75-2-87 46.34%),271 (1.65)
10,"Owens, Mitch",20y 202d,35 (17-0-18 48.57%),33 (0.94),←,
25,"Phillipou, Mattaes",19y 108d,29 (15-0-14 51.72%),15 (0.52),←,
6,"Ross, Sebastian",30y 342d,203 (84-2-117 41.87%),34 (0.17),←,
43,"Sharman, Cooper",23y 263d,36 (17-0-19 47.22%),30 (0.83),←,
35,"Sinclair, Jack",29y 61d,169 (75-1-93 44.67%),55 (0.33),←,
9,"Steele, Jack",28y 122d,163 (72-1-90 44.48%),59 (0.36),146 (64-1-81 44.18%),50 (0.34)
14,"Stocker, Liam",24y 81d,56 (22-0-34 39.29%),2 (0.04),28 (14-0-14 50.00%),
7,"Wanganeen-Milera, Nasiah",21y 51d,46 (23-0-23 50.00%),5 (0.11),←,
44,"Wilkie, Callum",28y 34d,114 (56-0-58 49.12%),1 (0.01),←,
22,"Wilson, Darcy",18y 239d,5 (2-0-3 40.00%),4 (0.80),←,
2,"Windhager, Marcus",20y 333d,41 (20-0-21 48.78%),6 (0.15),←,
Totals,Totals,24y 336d,2144 (1069-7-1068 49.86%),1194 (0.56),,
C,"Lyon, Ross",57y 157d,334 (187-5-142 56.74%),,150 (91-4-55 62.00%),
