Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Aarts, Jake",3,,2,5,1,1.0,,3.0,,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,,,,,79.0
7,"Baker, Liam",7,3,4,11,,,,2.0,,1.0,1.0,,,,,4.0,8.0,,,3.0,,,75.0
21,"Balta, Noah",5,2,4,9,,,,1.0,,,,2.0,1.0,1.0,,5.0,4.0,1.0,,4.0,,,100.0
29,"Bolton, Shai",11,2,8,19,1,2.0,,1.0,,6.0,5.0,2.0,,2.0,,8.0,11.0,,1.0,1.0,2.0,,79.0
35,"Broad, Nathan",10,6,2,12,,,,2.0,4.0,3.0,,3.0,1.0,1.0,,1.0,12.0,,,4.0,,,94.0
11,"Castagna, Jason",7,2,5,12,1,,,4.0,,4.0,1.0,1.0,2.0,1.0,,5.0,6.0,,1.0,,1.0,,90.0
41,"Chol, Mabior",,,4,4,,,7.0,2.0,,,1.0,1.0,,1.0,,4.0,1.0,,,1.0,,,57.0
43,"Eggmolesse-Smith, Derek",7,2,3,10,,,,1.0,,,,3.0,2.0,1.0,,3.0,7.0,,,,,,64.0
34,"Graham, Jack",2,1,4,6,,,,7.0,,2.0,,7.0,1.0,4.0,,2.0,4.0,,,1.0,,,74.0
2,"Grimes, Dylan",6,5,5,11,,,,2.0,,,,4.0,,2.0,,2.0,7.0,,,3.0,,,100.0
13,"Higgins, Jack",9,2,3,12,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,4.0,8.0,,,,,,73.0
23,"Lambert, Kane",5,2,9,14,,,,5.0,,1.0,4.0,2.0,1.0,,,7.0,7.0,,,2.0,,,86.0
19,"Lynch, Tom",4,2,2,6,,2.0,,1.0,,2.0,,2.0,1.0,1.0,,3.0,3.0,,,,,1.0,86.0
4,"Martin, Dustin",15,5,8,23,2,1.0,,2.0,,8.0,9.0,8.0,2.0,3.0,2.0,14.0,8.0,2.0,1.0,1.0,2.0,,94.0
33,"McIntosh, Kamdyn",11,2,4,15,,1.0,,1.0,4.0,3.0,2.0,4.0,1.0,,,8.0,8.0,,,3.0,,,83.0
6,"Naish, Patrick",3,,6,9,,,,3.0,,2.0,1.0,2.0,1.0,,,5.0,4.0,,,,,,86.0
50,"Pickett, Marlion",6,1,4,10,,2.0,,1.0,,1.0,1.0,3.0,1.0,1.0,,9.0,3.0,1.0,1.0,2.0,,,71.0
8,"Riewoldt, Jack",7,4,1,8,1,,,,,2.0,1.0,1.0,,,,4.0,3.0,1.0,1.0,,,,87.0
17,"Rioli, Daniel",5,2,3,8,,1.0,,6.0,2.0,1.0,1.0,3.0,2.0,1.0,,4.0,5.0,,,,,,80.0
15,"Short, Jayden",13,7,5,18,,,,1.0,6.0,2.0,1.0,1.0,1.0,,,6.0,10.0,,1.0,1.0,,1.0,74.0
20,"Soldo, Ivan",3,1,,3,,,37.0,4.0,,2.0,,1.0,1.0,1.0,,2.0,1.0,,,2.0,,1.0,77.0
1,"Vlastuin, Nick",7,5,3,10,,,,4.0,4.0,3.0,,1.0,,1.0,,2.0,8.0,,,4.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,146,56,89,235,6,14.0,44.0,54.0,21.0,46.0,30.0,52.0,20.0,22.0,2.0,105.0,130.0,5.0,6.0,32.0,5.0,3.0,
Opposition,Opposition,178,71,104,282,9,8.0,28.0,68.0,38.0,32.0,36.0,46.0,22.0,20.0,4.0,122.0,146.0,8.0,8.0,45.0,2.0,5.0,
