Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",25y 269d,97 (39-1-57 40.72%),30 (0.31),22 (10-0-12 45.45%),1 (0.05)
11,"Aish, James",25y 237d,113 (46-0-67 40.71%),24 (0.21),31 (13-0-18 41.94%),1 (0.03)
17,"Bewley, Brett",26y 80d,22 (10-0-12 45.45%),8 (0.36),←,
8,"Brayshaw, Andrew",21y 237d,70 (28-0-42 40.00%),19 (0.27),←,
5,"Cerra, Adam",21y 269d,70 (29-0-41 41.43%),13 (0.19),←,
33,"Colyer, Travis",29y 313d,121 (57-1-63 47.52%),71 (0.59),34 (14-0-20 41.18%),17 (0.50)
12,"Crowden, Mitch",22y 66d,35 (15-0-20 42.86%),13 (0.37),←,
4,"Darcy, Sean",23y 21d,55 (21-0-34 38.18%),21 (0.38),←,
7,"Fyfe, Nat",29y 288d,199 (104-1-94 52.51%),163 (0.82),←,
23,"Henry, Liam",19y 309d,13 (4-0-9 30.77%),9 (0.69),←,
37,"Lobb, Rory",28y 144d,117 (61-2-54 52.99%),103 (0.88),43 (19-0-24 44.19%),39 (0.91)
2,"Logue, Griffin",23y 81d,37 (13-0-24 35.14%),1 (0.03),←,
16,"Mundy, David",35y 348d,347 (174-1-172 50.29%),152 (0.44),←,
25,"Pearce, Alex",26y 24d,57 (24-0-33 42.11%),3 (0.05),←,
13,"Ryan, Luke",25y 147d,78 (32-0-46 41.03%),3 (0.04),←,
28,"Schultz, Lachie",23y 215d,38 (15-0-23 39.47%),33 (0.87),←,
3,"Serong, Caleb",20y 144d,29 (14-0-15 48.28%),7 (0.24),←,
39,"Switkowski, Sam",24y 225d,28 (11-0-17 39.29%),13 (0.46),←,
35,"Treacy, Josh",18y 333d,9 (6-0-3 66.67%),8 (0.89),←,
18,"Tucker, Darcy",24y 161d,87 (27-0-60 31.03%),33 (0.38),←,
31,"Walker, Brandon",18y 259d,3 (2-0-1 66.67%),,←,
10,"Walters, Michael",30y 177d,178 (86-1-91 48.60%),288 (1.62),←,
14,"Wilson, Nathan",28y 177d,144 (68-2-74 47.92%),18 (0.13),67 (28-0-39 41.79%),2 (0.03)
Totals,Totals,24y 356d,1947 (886-9-1052 45.51%),1033 (0.53),,
C,"Longmuir, Justin",40y 163d,32 (14-0-18 43.75%),,←,
