Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",7,5,9,16,1,1.0,1.0,3.0,,5.0,3.0,,,1.0,,,,,,,,,
17,"Broderick, Paul",14,4,14,28,3,,,4.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,,,,,,
21,"Bulluss, Paul",3,1,1,4,,,4.0,,,1.0,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",4,,7,11,,,,3.0,,3.0,3.0,,2.0,,,,,,,,,,
10,"Daffy, Nick",25,4,3,28,2,1.0,,1.0,2.0,8.0,7.0,2.0,,1.0,,,,,,,,,
19,"Evans, Brett",9,6,6,15,1,1.0,,5.0,,3.0,4.0,,,1.0,,,,,,,,,
1,"Gale, Michael",5,1,6,11,,,,3.0,1.0,2.0,2.0,2.0,,,,,,,,,,,
2,"Gaspar, Darren",9,3,7,16,,,,1.0,3.0,2.0,,1.0,2.0,,2.0,,,,,,,,
20,"Harrison, Ben",14,9,11,25,,1.0,1.0,1.0,4.0,7.0,2.0,1.0,,1.0,,,,,,,,,
16,"Holland, Ben",4,3,5,9,2,1.0,7.0,1.0,,3.0,,2.0,,,,,,,,,,,
23,"James, Aaron",4,2,,4,1,1.0,,,,,,1.0,,1.0,,,,,,,,,
39,"Kellaway, Andrew",8,6,9,17,,,,3.0,,2.0,2.0,,,1.0,,,,,,,,,
33,"Knights, Matthew",16,3,10,26,1,,,1.0,5.0,4.0,4.0,1.0,1.0,,3.0,,,,,,,,
38,"McKee, Steven",7,2,10,17,,,27.0,2.0,4.0,2.0,6.0,,,,,,,,,,,,
26,"Nichols, Trent",1,1,1,2,,,,1.0,,1.0,,,,,,,,,,,,,
5,"Ottens, Brad",2,1,,2,,,5.0,,,,,1.0,1.0,,,,,,,,,,
13,"Powell, Robert",8,1,5,13,3,1.0,,2.0,,4.0,1.0,1.0,2.0,2.0,,,,,,,,,
7,"Prescott, Ashley",15,4,9,24,1,1.0,1.0,4.0,1.0,8.0,5.0,2.0,,,,,,,,,,,
12,"Richardson, Matthew",9,7,1,10,4,2.0,,1.0,,,,,,1.0,,,,,,,,,
4,"Rogers, Matthew",26,9,6,32,,,,1.0,6.0,3.0,,3.0,,1.0,,,,,,,,,
29,"Torney, Jason",3,,4,7,,,,3.0,2.0,,1.0,1.0,2.0,1.0,,,,,,,,,
41,"Turner, Scott",4,3,4,8,,,,1.0,5.0,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,75,128,325,19,13.0,46.0,41.0,35.0,61.0,42.0,19.0,10.0,13.0,6.0,,,,,,,,
Opposition,Opposition,165,50,76,241,14,8.0,29.0,33.0,34.0,50.0,48.0,17.0,13.0,10.0,,,,,,,,,
