North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",12,5,8,20,,,,3.0,,3.0,2.0,2.0,1.0,1.0,,5.0,13.0,1.0,1.0,2.0,,1.0,83.0
4,"Anthony, Liam",13,9,13,26,2,,,3.0,1.0,3.0,3.0,3.0,,1.0,2.0,6.0,20.0,1.0,2.0,,,,71.0
18,"Atley, Shaun",6,2,10,16,,1.0,,,1.0,1.0,,1.0,1.0,,,7.0,9.0,,,3.0,2.0,,92.0
3,"Bastinac, Ryan",16,1,13,29,,,,3.0,2.0,11.0,3.0,10.0,,1.0,,8.0,20.0,1.0,,,1.0,2.0,87.0
33 ↑,"Campbell, Matt",3,1,5,8,1,,,1.0,,,2.0,,,,,3.0,4.0,,,,,,25.0
10,"Cunnington, Ben",8,4,10,18,,1.0,,6.0,,3.0,5.0,3.0,,2.0,,9.0,10.0,,,3.0,,,79.0
11,"Firrito, Michael",9,2,2,11,,,,1.0,2.0,3.0,,1.0,1.0,,,1.0,6.0,,,3.0,2.0,,96.0
43,"Gibson, Sam",16,6,8,24,,,,2.0,,7.0,5.0,2.0,,1.0,,7.0,16.0,,,1.0,,1.0,79.0
22,"Goldstein, Todd",4,,4,8,,1.0,47.0,5.0,,,3.0,1.0,2.0,,,6.0,3.0,,,3.0,,,97.0
17,"Grima, Nathan",12,10,11,23,,,,1.0,4.0,1.0,,3.0,,2.0,,3.0,21.0,,,7.0,,,89.0
6,"Hansen, Lachlan",6,2,6,12,1,,,3.0,,2.0,1.0,5.0,2.0,4.0,,5.0,7.0,1.0,1.0,,,,90.0
23,"Harper, Kieran",7,3,6,13,2,,1.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,,4.0,9.0,,1.0,1.0,2.0,1.0,68.0
29,"Harvey, Brent",16,6,8,24,1,1.0,,4.0,2.0,5.0,3.0,3.0,1.0,,,5.0,18.0,,1.0,3.0,1.0,2.0,86.0
34,"Macmillan, Jamie",11,3,3,14,1,,,2.0,1.0,2.0,1.0,,,,,1.0,13.0,1.0,,1.0,2.0,,77.0
42,"McMahon, Scott",11,9,7,18,,,,4.0,3.0,,,3.0,,2.0,,3.0,13.0,,,4.0,2.0,,87.0
20,"Petrie, Drew",12,7,1,13,7,1.0,1.0,6.0,,4.0,,1.0,4.0,1.0,3.0,8.0,6.0,3.0,4.0,,,,98.0
9,"Swallow, Andrew",11,1,18,29,,2.0,1.0,5.0,4.0,3.0,10.0,6.0,3.0,3.0,,17.0,10.0,,,1.0,,,80.0
25 ↓,"Tarrant, Robbie",4,2,5,9,,,,1.0,,1.0,1.0,1.0,1.0,,,6.0,3.0,,,1.0,,1.0,70.0
12,"Thomas, Lindsay",10,1,2,12,,,,2.0,,5.0,,4.0,2.0,1.0,,6.0,6.0,,,4.0,,,83.0
16,"Thompson, Scott",8,5,9,17,,,,3.0,5.0,,,4.0,2.0,2.0,,6.0,10.0,,,8.0,,,96.0
8,"Wells, Daniel",12,2,7,19,,1.0,,4.0,3.0,2.0,4.0,2.0,,1.0,,8.0,13.0,,1.0,2.0,4.0,,84.0
19,"Wright, Sam",9,5,11,20,,,,1.0,3.0,1.0,,,,,,3.0,16.0,,,2.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,86,167,383,15,13.0,50.0,61.0,32.0,62.0,44.0,57.0,22.0,23.0,5.0,127.0,246.0,8.0,11.0,49.0,16.0,9.0,
Opposition,Opposition,213,85,159,372,14,15.0,40.0,55.0,41.0,50.0,40.0,55.0,23.0,22.0,1.0,151.0,230.0,16.0,12.0,58.0,17.0,8.0,
