Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bizzell, Clint",8,6,7,15,,,,1.0,3.0,3.0,1.0,3.0,1.0,,,6.0,10.0,1.0,,4.0,3.0,,
25,"Brown, Nathan",13,,16,29,,2.0,,1.0,,5.0,1.0,1.0,1.0,,,11.0,18.0,,,1.0,,,
32,"Bruce, Cameron",10,6,10,20,1,,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,4.0,14.0,,,2.0,,,
15,"Funcke, Ross",,,,,,,,,,,,,,,,,,,,,,,
30,"Godfrey, Simon",3,2,3,6,,,,2.0,,2.0,1.0,2.0,,,,2.0,4.0,,,,,,
18,"Green, Brad",3,2,6,9,,,,,1.0,1.0,1.0,2.0,,,,4.0,6.0,,,,,,
16,"Johnstone, Travis",11,2,3,14,,,,2.0,,2.0,2.0,3.0,1.0,1.0,,4.0,10.0,,,3.0,3.0,,
11,"Jolly, Darren",1,,4,5,1,,5.0,1.0,,,1.0,,2.0,,,3.0,3.0,,,2.0,,,
29,"Lamb, Chris",4,2,3,7,,,,,4.0,,,,2.0,,,3.0,5.0,,,3.0,,,
36,"Leoncelli, Andrew",9,5,10,19,,,,7.0,2.0,2.0,4.0,2.0,,1.0,,6.0,12.0,,,1.0,,,
9,"Neitz, David",5,5,4,9,3,1.0,,2.0,1.0,,1.0,1.0,,,,7.0,2.0,3.0,4.0,,,,
7,"Powell, Stephen",13,5,13,26,1,,,3.0,4.0,4.0,3.0,3.0,2.0,,,9.0,18.0,,,2.0,2.0,,
24,"Robertson, Russell",10,6,2,12,2,1.0,,3.0,,4.0,,3.0,,2.0,,7.0,4.0,3.0,2.0,,,,
19,"Vardy, Peter",4,2,4,8,,,,2.0,,4.0,,2.0,,1.0,,3.0,7.0,,,2.0,,,
42,"Walsh, Peter",10,2,6,16,,,,3.0,6.0,1.0,2.0,3.0,1.0,1.0,,3.0,13.0,,,1.0,,,
10,"Ward, Daniel",12,4,7,19,,,,6.0,3.0,4.0,1.0,,3.0,,,7.0,12.0,,,2.0,1.0,,
31,"Wheatley, Paul",10,7,8,18,2,,,2.0,2.0,4.0,,4.0,,,,3.0,14.0,,1.0,4.0,,,
45,"Whelan, Matthew",8,3,7,15,,,,2.0,2.0,,2.0,,2.0,,,9.0,6.0,,,6.0,,,
34,"White, Jeff",11,7,3,14,,1.0,42.0,4.0,1.0,5.0,5.0,1.0,3.0,,,5.0,9.0,,,1.0,,,
26,"Williams, Luke",6,4,7,13,,,,3.0,,1.0,,1.0,,,,4.0,9.0,,,3.0,,,
22,"Woewodin, Shane",7,3,8,15,1,,,3.0,2.0,1.0,2.0,1.0,3.0,1.0,,9.0,7.0,1.0,,2.0,,,
13,"Yze, Adem",24,4,2,26,,1.0,,2.0,1.0,7.0,7.0,3.0,,,,13.0,14.0,,,1.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,77,133,315,11,11.0,50.0,50.0,33.0,51.0,36.0,36.0,21.0,8.0,,122.0,197.0,8.0,7.0,40.0,12.0,,
Opposition,Opposition,172,72,122,294,23,7.0,29.0,47.0,32.0,57.0,34.0,36.0,8.0,21.0,6.0,121.0,169.0,14.0,19.0,44.0,15.0,,
