Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 187d,11 (4-0-7 36.36%),4 (0.36),←,
12,"Akermanis, Jason",28y 86d,222 (139-4-79 63.51%),278 (1.25),184 (116-3-65 63.86%),234 (1.27)
20,"Black, Simon",26y 48d,157 (107-1-49 68.47%),108 (0.69),←,
36,"Bradshaw, Daniel",26y 181d,146 (90-2-54 62.33%),275 (1.88),143 (87-2-54 61.54%),275 (1.92)
16,"Brown, Jonathan",23y 204d,97 (73-0-24 75.26%),137 (1.41),←,
30,"Copeland, Robert",23y 360d,86 (62-0-24 72.09%),18 (0.21),←,
18,"Corrie, Anthony",20y 333d,14 (5-0-9 35.71%),7 (0.50),←,
39,"Drummond, Josh",22y 32d,2 (1-0-1 50.00%),,←,
2,"Johnson, Chris",28y 356d,231 (115-3-113 50.43%),153 (0.66),172 (108-3-61 63.66%),86 (0.50)
44,"Lappin, Nigel",28y 334d,249 (148-4-97 60.24%),165 (0.66),188 (116-3-69 62.50%),125 (0.66)
23,"Leppitsch, Justin",29y 232d,218 (130-4-84 60.55%),193 (0.89),174 (108-3-63 62.93%),135 (0.78)
26,"Macdonald, Joel",20y 223d,19 (10-0-9 52.63%),1 (0.05),←,
9,"McGrath, Ashley",22y 1d,59 (37-1-21 63.56%),37 (0.63),←,
25,"McLaren, Dylan",23y 13d,38 (26-0-12 68.42%),5 (0.13),←,
21,"Merrett, Daniel",20y 160d,4 (1-0-3 25.00%),2 (0.50),←,
15,"Michael, Mal",27y 331d,167 (96-1-70 57.78%),26 (0.16),106 (75-1-30 71.23%),3 (0.03)
8,"Notting, Tim",26y 212d,121 (83-1-37 69.01%),99 (0.82),←,
5,"Scott, Brad",29y 18d,139 (82-2-55 59.71%),42 (0.30),117 (74-2-41 64.10%),36 (0.31)
22,"Scott, Chris",29y 18d,209 (125-3-81 60.53%),79 (0.38),154 (98-2-54 64.29%),56 (0.36)
28,"Selwood, Troy",21y 20d,7 (2-0-5 28.57%),,←,
29,"Sherman, Justin",18y 115d,6 (2-0-4 33.33%),7 (1.17),←,
3,"Voss, Michael",29y 318d,255 (153-2-100 60.39%),235 (0.92),176 (115-1-60 65.63%),163 (0.93)
Totals,Totals,24y 305d,2457 (1491-28-938 60.68%),1871 (0.76),,
C,"Matthews, Leigh",53y 81d,383 (234-6-143 61.88%),,159 (109-1-49 68.87%),
