Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",12,4,2,14,,,,1.0,5.0,1.0,,1.0,2.0,,,4.0,9.0,1.0,,2.0,,,92.0
16,"Brown, Leigh",9,1,3,12,1,3.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,,8.0,4.0,1.0,1.0,2.0,,,92.0
27,"Edwards, Aaron",9,7,3,12,1,2.0,,,,1.0,,1.0,2.0,,,6.0,6.0,1.0,3.0,1.0,,,81.0
38,"Gibson, Josh",3,3,5,8,,,,,1.0,,2.0,2.0,,1.0,,3.0,5.0,,1.0,3.0,,,84.0
6,"Grant, Shannon",11,4,11,22,3,2.0,,1.0,,5.0,1.0,2.0,3.0,2.0,,12.0,11.0,1.0,2.0,1.0,2.0,1.0,94.0
15,"Green, Kasey",5,2,8,13,,2.0,,1.0,1.0,1.0,,,1.0,,,4.0,8.0,,1.0,,2.0,,83.0
31,"Hale, David",8,10,6,14,1,1.0,8.0,,,3.0,2.0,1.0,,1.0,,4.0,10.0,2.0,3.0,1.0,,2.0,80.0
4,"Harris, Daniel",12,5,10,22,,,,3.0,1.0,5.0,4.0,3.0,,2.0,,7.0,15.0,,,4.0,3.0,2.0,73.0
29,"Harvey, Brent",15,5,12,27,3,2.0,,2.0,1.0,7.0,3.0,,1.0,,,10.0,16.0,1.0,1.0,,1.0,2.0,93.0
21,"Jones, Corey",11,3,8,19,1,1.0,,2.0,,5.0,2.0,4.0,2.0,,,11.0,8.0,1.0,2.0,,1.0,1.0,87.0
1,"McIntosh, Hamish",13,3,5,18,3,2.0,23.0,,,10.0,2.0,3.0,1.0,,2.0,6.0,12.0,1.0,2.0,1.0,1.0,,73.0
42,"McMahon, Scott",8,7,3,11,,,1.0,3.0,3.0,3.0,2.0,,,,,3.0,8.0,,,4.0,,,74.0
20,"Petrie, Drew",13,7,2,15,2,1.0,10.0,2.0,2.0,2.0,3.0,,1.0,,,7.0,7.0,2.0,1.0,5.0,,,90.0
30,"Pratt, Daniel",7,2,5,12,,,,2.0,3.0,1.0,,,,,,5.0,6.0,1.0,,15.0,1.0,,91.0
3,"Rawlings, Brady",11,4,20,31,,,,2.0,3.0,2.0,4.0,,1.0,,1.0,6.0,25.0,,,1.0,,1.0,86.0
32,"Sansbury, Eddie",9,3,7,16,5,,,6.0,1.0,3.0,2.0,2.0,,2.0,,4.0,11.0,1.0,1.0,1.0,1.0,,76.0
7,"Simpson, Adam",11,7,13,24,,,,6.0,2.0,3.0,5.0,1.0,2.0,1.0,,7.0,17.0,,,1.0,,2.0,86.0
9,"Sinclair, Jess",11,1,13,24,,,,5.0,2.0,6.0,4.0,1.0,1.0,,,9.0,15.0,,,3.0,1.0,,86.0
10,"Smith, Jesse",11,7,13,24,,,,1.0,7.0,2.0,1.0,1.0,,1.0,,6.0,17.0,,,4.0,1.0,,96.0
19,"Swallow, Andrew",,,,,,,,1.0,,,,,,,,,,,,,,,3.0
36,"Watt, Shannon",5,5,3,8,1,,,,2.0,1.0,,,,,,2.0,6.0,,,6.0,3.0,,100.0
8,"Wells, Daniel",12,4,10,22,2,1.0,,,1.0,5.0,1.0,2.0,1.0,,3.0,4.0,18.0,,,3.0,10.0,3.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,94,162,368,23,19.0,43.0,40.0,36.0,68.0,39.0,27.0,22.0,11.0,6.0,128.0,234.0,13.0,18.0,58.0,27.0,14.0,
Opposition,Opposition,203,110,137,340,14,9.0,26.0,38.0,40.0,52.0,36.0,52.0,11.0,22.0,,120.0,219.0,12.0,14.0,49.0,38.0,8.0,
