Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
16,"Carroll, Jack",21y 219d,19 (14-0-5 73.68%),4 (0.21),←,
5,"Cerra, Adam",24y 293d,127 (60-1-66 47.64%),34 (0.27),51 (28-1-22 55.88%),18 (0.35)
39,"Cincotta, Alex",27y 222d,31 (19-0-12 61.29%),11 (0.35),←,
46,"Cottrell, Matthew",24y 149d,67 (35-0-32 52.24%),34 (0.51),←,
2,"Cowan, Lachlan",19y 238d,20 (12-1-7 62.50%),1 (0.05),←,
9,"Cripps, Patrick",29y 130d,202 (75-2-125 37.62%),111 (0.55),←,
28,"Cuningham, David",27y 118d,58 (24-0-34 41.38%),30 (0.52),←,
30,"Curnow, Charlie",27y 174d,129 (50-1-78 39.15%),280 (2.17),←,
8,"Fogarty, Lachie",25y 116d,68 (41-0-27 60.29%),23 (0.34),45 (28-0-17 62.22%),17 (0.38)
29,"Hewett, George",28y 210d,174 (105-1-68 60.63%),44 (0.25),54 (34-1-19 63.89%),12 (0.22)
20,"Hollands, Elijah",22y 92d,31 (15-0-16 48.39%),21 (0.68),17 (10-0-7 58.82%),13 (0.76)
4,"Hollands, Oliver",20y 192d,37 (22-1-14 60.81%),6 (0.16),←,
17,"Kemp, Brodie",23y 86d,39 (25-0-14 64.10%),2 (0.05),←,
7,"Kennedy, Matthew",27y 111d,113 (55-3-55 50.00%),55 (0.49),94 (44-1-49 47.34%),48 (0.51)
11,"McGovern, Mitch",29y 289d,124 (69-2-53 56.45%),109 (0.88),76 (35-1-40 46.71%),42 (0.55)
3,"Motlop, Jesse",20y 246d,35 (17-1-17 50.00%),40 (1.14),←,
24,"Newman, Nic",31y 193d,129 (71-1-57 55.43%),18 (0.14),98 (51-1-46 52.55%),10 (0.10)
44,"Owies, Matthew",27y 129d,68 (39-1-28 58.09%),83 (1.22),←,
27,"Pittonet, Marc",28y 53d,68 (32-0-36 47.06%),7 (0.10),61 (27-0-34 44.26%),7 (0.11)
42,"Saad, Adam",30y 3d,191 (87-3-101 46.34%),11 (0.06),82 (44-1-37 54.27%),3 (0.04)
18,"Walsh, Sam",24y 24d,114 (49-0-65 42.98%),42 (0.37),←,
23,"Weitering, Jacob",26y 246d,176 (67-1-108 38.35%),11 (0.06),←,
33,"Young, Lewis",25y 219d,64 (34-1-29 53.91%),3 (0.05),40 (19-1-20 48.75%),2 (0.05)
Totals,Totals,25y 290d,2084 (1017-20-1047 48.80%),980 (0.47),,
C,"Voss, Michael",49y 19d,175 (81-2-92 46.86%),,66 (38-1-27 58.33%),
