Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 226d,203 (112-0-91 55.17%),24 (0.12),←,
44,"Bock, Nathan",25y 122d,79 (43-0-36 54.43%),53 (0.67),←,
31,"Campbell, Bryce",23y 317d,4 (0-0-4 0.00%),,←,
11,"Doughty, Michael",28y 350d,135 (82-0-53 60.74%),34 (0.25),←,
26,"Douglas, Richard",21y 165d,31 (16-0-15 51.61%),23 (0.74),←,
9,"Edwards, Tyson",31y 349d,282 (153-0-129 54.26%),175 (0.62),←,
36,"Goodwin, Simon",31y 207d,231 (131-0-100 56.71%),149 (0.65),←,
30,"Jericho, Luke",23y 276d,33 (18-0-15 54.55%),31 (0.94),←,
18,"Johncock, Graham",25y 273d,142 (80-0-62 56.34%),85 (0.60),←,
21,"Knights, Chris",21y 299d,45 (26-0-19 57.78%),9 (0.20),←,
20,"Maric, Ivan",22y 198d,23 (12-0-11 52.17%),12 (0.52),←,
3,"Massie, Kris",28y 51d,125 (72-0-53 57.60%),22 (0.18),82 (46-0-36 56.10%),10 (0.12)
23,"McLeod, Andrew",31y 351d,297 (161-0-136 54.21%),252 (0.85),←,
2,"Moran, Brad",21y 295d,4 (0-0-4 0.00%),,1 (0-0-1 0.00%),
25,"Rutten, Ben",25y 53d,95 (59-0-36 62.11%),5 (0.05),←,
12,"Shirley, Robert",28y 41d,133 (74-0-59 55.64%),25 (0.19),←,
27,"Stevens, Scott",26y 187d,95 (46-1-48 48.95%),57 (0.60),70 (36-0-34 51.43%),40 (0.57)
15,"Symes, Brad",23y 135d,29 (12-0-17 41.38%),3 (0.10),9 (4-0-5 44.44%),1 (0.11)
5,"Thompson, Scott",25y 128d,125 (72-0-53 57.60%),92 (0.74),86 (54-0-32 62.79%),75 (0.87)
4,"Tippett, Kurt",21y 73d,16 (8-0-8 50.00%),16 (1.00),←,
7,"van Berlo, Nathan",22y 44d,69 (41-0-28 59.42%),18 (0.26),←,
17,"Vince, Bernie",22y 292d,26 (16-0-10 61.54%),16 (0.62),←,
Totals,Totals,25y 251d,2222 (1234-1-987 55.54%),1101 (0.50),,
C,"Craig, Neil",52y 191d,97 (59-0-38 60.82%),,←,
