Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",11,6,11,22,2,,7.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,,5.0,17.0,,,1.0,,,
7,"Black, Heath",10,3,10,20,2,1.0,,,,2.0,2.0,1.0,,2.0,,8.0,12.0,,1.0,,,,
32,"Bond, Chris",,,1,1,,,,,,,,,,,,1.0,,,,,,,
42,"Callaghan, Craig",9,2,2,11,1,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,,,5.0,6.0,,,,,,
22,"Carroll, Trent",8,3,1,9,,,,1.0,6.0,,,1.0,,1.0,,3.0,6.0,,,,,,
31,"Clement, James",10,2,3,13,,,,3.0,2.0,1.0,,2.0,2.0,1.0,1.0,10.0,4.0,1.0,,2.0,,,
2,"Fletcher, Adrian",15,5,19,34,1,,,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,16.0,20.0,,,1.0,1.0,,
35,"Gale, Mark",9,4,4,13,,,,,2.0,2.0,,1.0,,1.0,,1.0,13.0,,,,,,
17,"Holland, Brodie",17,7,2,19,,,,,,5.0,,1.0,2.0,1.0,,8.0,13.0,,,,,,
11,"Kickett, Dale",12,2,14,26,,,,3.0,1.0,2.0,4.0,1.0,,,,12.0,14.0,,,2.0,2.0,,
8,"McManus, Shaun",4,1,5,9,,,,,,,1.0,,1.0,,,2.0,8.0,,,1.0,,,
16,"Michael, Clem",7,9,9,16,1,,23.0,1.0,,3.0,4.0,,1.0,2.0,,8.0,9.0,3.0,1.0,1.0,1.0,,
6,"Modra, Tony",11,3,1,12,5,,,,,3.0,,,2.0,,,5.0,4.0,1.0,2.0,1.0,2.0,,
25,"Norrish, Jason",10,4,13,23,1,,,,2.0,4.0,3.0,2.0,1.0,,,6.0,17.0,,,1.0,,,
10,"OReilly, Stephen",13,3,3,16,,,,3.0,2.0,1.0,,2.0,3.0,1.0,,7.0,9.0,2.0,,,2.0,,
23,"Parker, Shane",5,2,8,13,,,,,4.0,,,2.0,,1.0,,9.0,5.0,,,,,,
36,"Prescott, Ashley",4,,2,6,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,2.0,5.0,,,1.0,1.0,,
33,"Shipp, Andrew",15,7,7,22,1,1.0,,3.0,,4.0,4.0,,6.0,3.0,,14.0,11.0,1.0,1.0,1.0,,,
13,"Taylor, Garth",7,3,3,10,1,1.0,,,1.0,2.0,1.0,1.0,,,,4.0,8.0,,1.0,,,,
26,"Waterhouse, Clive",11,5,5,16,1,1.0,,2.0,,7.0,2.0,,3.0,1.0,,11.0,6.0,,1.0,,1.0,,
4,"Wills, Andrew",9,4,4,13,,1.0,,3.0,1.0,3.0,1.0,,,,,4.0,8.0,,,,2.0,,
29,"Wira, Brad",13,6,8,21,,,,,5.0,1.0,,1.0,2.0,,,3.0,17.0,,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,81,135,345,16,11.0,30.0,25.0,31.0,47.0,29.0,23.0,29.0,16.0,3.0,144.0,212.0,8.0,7.0,13.0,13.0,,
Opposition,Opposition,186,85,123,309,12,12.0,29.0,25.0,30.0,49.0,37.0,22.0,16.0,29.0,3.0,123.0,194.0,10.0,14.0,20.0,12.0,,
