Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brand, Kaiden",23y 9d,13 (8-0-5 61.54%),,←,
22,"Breust, Luke",26y 157d,144 (110-0-34 76.39%),276 (1.92),←,
9,"Burgoyne, Shaun",34y 178d,323 (220-1-102 68.27%),259 (0.80),166 (123-1-42 74.40%),88 (0.53)
5,"Burton, Ryan",20y 76d,7 (2-0-5 28.57%),2 (0.29),←,
12,"Frawley, James",28y 209d,183 (63-1-119 34.70%),24 (0.13),44 (29-0-15 65.91%),6 (0.14)
6,"Gibson, Josh",33y 35d,217 (139-2-76 64.52%),5 (0.02),152 (110-1-41 72.70%),3 (0.02)
19,"Gunston, Jack",25y 183d,131 (92-0-39 70.23%),273 (2.08),117 (87-0-30 74.36%),253 (2.16)
37,"Hardwick, Blake",20y 71d,2 (1-0-1 50.00%),,←,
4,"Hartung, Billy",22y 83d,47 (34-0-13 72.34%),23 (0.49),←,
31,"Henderson, Ricky",28y 218d,94 (46-0-48 48.94%),43 (0.46),4 (0-0-4 0.00%),
15,"Hodge, Luke",32y 306d,289 (170-1-118 59.00%),192 (0.66),←,
29,"Langford, Will",24y 288d,50 (34-0-16 68.00%),17 (0.34),←,
7,"McEvoy, Ben",27y 280d,150 (89-2-59 60.00%),58 (0.39),59 (38-0-21 64.41%),31 (0.53)
3,"Mitchell, Tom",23y 321d,69 (42-0-27 60.87%),39 (0.57),4 (0-0-4 0.00%),1 (0.25)
23,"OBrien, Tim",23y 20d,19 (14-0-5 73.68%),14 (0.74),←,
28,"Puopolo, Paul",29y 136d,137 (104-0-33 75.91%),139 (1.01),←,
33,"Rioli, Cyril",27y 277d,182 (123-1-58 67.86%),271 (1.49),←,
2,"Roughead, Jarryd",30y 84d,235 (150-1-84 64.04%),498 (2.12),←,
26,"Shiels, Liam",25y 353d,146 (106-0-40 72.60%),49 (0.34),←,
21,"Sicily, James",22y 101d,27 (18-0-9 66.67%),36 (1.33),←,
16,"Smith, Isaac",28y 108d,139 (106-0-33 76.26%),113 (0.81),←,
24,"Stratton, Ben",28y 47d,142 (99-1-42 70.07%),1 (0.01),←,
Totals,Totals,26y 244d,2746 (1770-10-966 64.46%),2332 (0.85),,
C,"Clarkson, Alastair",48y 355d,287 (180-1-106 62.89%),,←,
