Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",28y 365d,137 (83-1-53 60.95%),219 (1.60),←,
21,"Barlow, Michael",28y 210d,126 (78-1-47 62.30%),81 (0.64),←,
19,"Blakely, Connor",20y 135d,12 (3-0-9 25.00%),1 (0.08),←,
40,"Collins, Sam",22y 30d,7 (3-0-4 42.86%),,←,
17,"Crozier, Hayden",22y 204d,47 (23-0-24 48.94%),30 (0.64),←,
3,"Dawson, Zac",30y 144d,161 (97-4-60 61.49%),7 (0.04),84 (51-1-32 61.31%),3 (0.04)
12,"Griffin, Jonathon",30y 183d,88 (43-0-45 48.86%),31 (0.35),47 (22-0-25 46.81%),24 (0.51)
32,"Hill, Stephen",26y 75d,166 (92-0-74 55.42%),103 (0.62),←,
5,"Ibbotson, Garrick",28y 122d,161 (81-1-79 50.62%),22 (0.14),←,
23,"Mayne, Chris",27y 256d,166 (94-1-71 56.93%),196 (1.18),←,
16,"Mundy, David",30y 361d,245 (135-1-109 55.31%),95 (0.39),←,
13,"Mzungu, Tendai",30y 138d,101 (59-1-41 58.91%),54 (0.53),←,
27,"Neale, Lachie",23y 52d,86 (48-0-38 55.81%),40 (0.47),←,
29,"Pavlich, Matthew",34y 197d,349 (169-0-180 48.42%),693 (1.99),←,
6,"Pearce, Danyle",30y 99d,242 (114-2-126 47.52%),121 (0.50),88 (55-1-32 63.07%),45 (0.51)
11,"Sheridan, Tom",22y 261d,53 (30-0-23 56.60%),17 (0.32),←,
34,"Spurr, Lee",28y 354d,98 (65-1-32 66.84%),5 (0.05),←,
8,"Suban, Nick",26y 67d,143 (78-1-64 54.90%),56 (0.39),←,
33,"Sutcliffe, Cam",24y 53d,83 (53-1-29 64.46%),16 (0.19),←,
20,"Taberner, Matthew",23y 28d,42 (22-0-20 52.38%),39 (0.93),←,
10,"Walters, Michael",25y 190d,88 (52-1-35 59.66%),165 (1.88),←,
14,"Weller, Lachie",20y 143d,19 (5-0-14 26.32%),11 (0.58),←,
Totals,Totals,26y 233d,2620 (1427-16-1177 54.47%),2002 (0.76),,
C,"Lyon, Ross",49y 250d,234 (146-5-83 63.46%),,113 (70-1-42 62.39%),
