Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",29y 39d,213 (121-0-92 56.81%),190 (0.89),90 (37-0-53 41.11%),70 (0.78)
21,"Black, Heath",25y 316d,126 (41-0-85 32.54%),56 (0.44),72 (19-0-53 26.39%),37 (0.51)
2,"Carr, Josh",24y 345d,108 (78-1-29 72.69%),62 (0.57),3 (1-0-2 33.33%),2 (0.67)
9,"Carr, Matthew",26y 101d,106 (37-1-68 35.38%),47 (0.44),78 (30-0-48 38.46%),45 (0.58)
10,"Cook, Troy",28y 240d,150 (67-0-83 44.67%),60 (0.40),107 (43-0-64 40.19%),49 (0.46)
25,"Dodd, Steven",21y 293d,5 (1-0-4 20.00%),,←,
33,"Farmer, Jeff",27y 289d,183 (84-0-99 45.90%),354 (1.93),65 (32-0-33 49.23%),95 (1.46)
4,"Hasleby, Paul",23y 301d,111 (44-0-67 39.64%),72 (0.65),←,
11,"Headland, Des",24y 78d,97 (64-0-33 65.98%),90 (0.93),45 (24-0-21 53.33%),38 (0.84)
20,"Longmuir, Justin",24y 78d,103 (40-0-63 38.83%),135 (1.31),←,
8,"McManus, Shaun",29y 59d,169 (62-0-107 36.69%),76 (0.45),←,
18,"McPharlin, Luke",23y 129d,54 (28-0-26 51.85%),14 (0.26),42 (20-0-22 47.62%),11 (0.26)
34,"Medhurst, Paul",23y 119d,68 (34-0-34 50.00%),133 (1.96),←,
23,"Parker, Shane",32y 50d,187 (67-0-120 35.83%),9 (0.05),←,
29,"Pavlich, Matthew",23y 99d,109 (43-0-66 39.45%),114 (1.05),←,
12,"Polak, Graham",20y 297d,51 (28-0-23 54.90%),3 (0.06),←,
31,"Sandilands, Aaron",22y 124d,41 (24-0-17 58.54%),9 (0.22),←,
3,"Schammer, Byron",19y 292d,38 (22-0-16 57.89%),12 (0.32),←,
22,"Thornton, Scott",22y 210d,18 (9-0-9 50.00%),,←,
19,"Walker, James",26y 84d,123 (47-0-76 38.21%),13 (0.11),←,
1,"Webster, Luke",22y 319d,9 (3-0-6 33.33%),2 (0.22),←,
6,"Woods, Dion",23y 74d,58 (28-0-30 48.28%),7 (0.12),←,
Totals,Totals,24y 295d,2127 (972-2-1153 45.70%),1458 (0.69),,
C,"Connolly, Chris",42y 15d,71 (36-0-35 50.70%),,70 (35-0-35 50.00%),
