North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 60d,90 (40-1-49 45.00%),90 (1.00),←,
14,"Buckley, Ben",25y 26d,63 (25-0-38 39.68%),15 (0.24),←,
18,"Carey, Wayne",21y 59d,55 (26-0-29 47.27%),96 (1.75),←,
23,"Clarkson, Alastair",24y 89d,61 (24-2-35 40.98%),54 (0.89),←,
27,"Crocker, Darren",25y 121d,98 (43-1-54 44.39%),60 (0.61),←,
28,"Dwyer, Anthony",22y 206d,14 (4-0-10 28.57%),15 (1.07),←,
6,"Fairley, Ian",27y 311d,141 (66-2-73 47.52%),143 (1.01),←,
31,"Gallagher, Michael",26y 77d,54 (33-1-20 62.04%),23 (0.43),38 (23-0-15 60.53%),6 (0.16)
29,"German, Peter",27y 174d,156 (75-3-78 49.04%),187 (1.20),←,
35,"Longmire, John",21y 207d,85 (37-1-47 44.12%),271 (3.19),←,
4,"Martyn, Mick",23y 329d,91 (40-1-50 44.51%),9 (0.10),←,
38,"McCarthy, Adam",20y 162d,3 (1-0-2 33.33%),1 (0.33),←,
16,"McCarthy, John",25y 117d,87 (36-1-50 41.95%),95 (1.09),←,
25,"McDonald, Donald",30y 76d,153 (73-3-77 48.69%),162 (1.06),←,
19,"McRae, Dean",23y 256d,81 (34-1-46 42.59%),25 (0.31),←,
2,"Schwass, Wayne",23y 241d,74 (32-0-42 43.24%),37 (0.50),←,
24,"Sholl, Craig",24y 208d,60 (29-0-31 48.33%),11 (0.18),←,
15,"Smith, Ross",27y 173d,147 (66-2-79 45.58%),32 (0.22),←,
1,"Spargo, Paul",25y 290d,77 (36-2-39 48.05%),106 (1.38),←,
7,"Steele, Darren",26y 103d,115 (46-1-68 40.43%),30 (0.26),←,
Totals,Totals,24y 310d,1705 (766-22-917 44.93%),1462 (0.86),,
C,"Schimmelbusch, Wayne",39y 188d,61 (29-0-32 47.54%),,←,
