Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",22y 9d,68 (38-1-29 56.62%),109 (1.60),←,
41,"Banfield, Bailey",27y 164d,115 (60-2-53 53.04%),66 (0.57),←,
15,"Bolton, Shai",26y 244d,155 (83-4-68 54.84%),190 (1.23),20 (15-0-5 75.00%),25 (1.25)
8,"Brayshaw, Andrew",25y 274d,167 (83-2-82 50.30%),56 (0.34),←,
5,"Chapman, Heath",23y 190d,62 (39-2-21 64.52%),2 (0.03),←,
6,"Clark, Jordan",24y 297d,123 (74-2-47 60.98%),24 (0.20),91 (53-2-36 59.34%),9 (0.10)
36,"Cox, Brennan",26y 361d,132 (65-1-66 49.62%),32 (0.24),←,
4,"Darcy, Sean",27y 58d,124 (62-2-60 50.81%),49 (0.40),←,
43,"Dudley, Isaiah",22y 101d,15 (11-0-4 73.33%),13 (0.87),←,
28,"Erasmus, Neil",21y 250d,36 (20-0-16 55.56%),2 (0.06),←,
32,"Frederick, Michael",25y 84d,99 (60-1-38 61.11%),114 (1.15),←,
7,"Fyfe, Nat",33y 325d,245 (131-3-111 54.08%),178 (0.73),←,
9,"Jackson, Luke",23y 314d,116 (72-2-42 62.93%),89 (0.77),64 (35-1-28 55.47%),59 (0.92)
30,"ODriscoll, Nathan",23y 84d,36 (24-0-12 66.67%),15 (0.42),←,
2,"OMeara, Jaeger",31y 167d,197 (90-3-104 46.45%),87 (0.44),54 (27-1-26 50.93%),17 (0.31)
25,"Pearce, Alex",30y 61d,135 (66-2-67 49.63%),9 (0.07),←,
16,"Reid, Murphy",19y 10d,21 (15-0-6 71.43%),22 (1.05),←,
13,"Ryan, Luke",29y 184d,176 (88-2-86 50.57%),3 (0.02),←,
3,"Serong, Caleb",24y 181d,124 (68-2-54 55.65%),37 (0.30),←,
39,"Switkowski, Sam",28y 262d,103 (55-1-47 53.88%),66 (0.64),←,
35,"Treacy, Josh",23y 5d,77 (47-1-29 61.69%),111 (1.44),←,
20,"Voss, Patrick",22y 41d,24 (16-0-8 66.67%),38 (1.58),←,
23,"Worner, Karl",23y 54d,28 (19-0-9 67.86%),,←,
Totals,Totals,25y 178d,2378 (1286-33-1059 54.08%),1312 (0.55),,
C,"Longmuir, Justin",44y 200d,128 (68-2-58 53.91%),,←,
