Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
31,"Bower, Brendan",24y 343d,89 (29-0-60 32.58%),18 (0.20),←,
16,"Cloke, David",36y 166d,327 (185-2-140 56.88%),315 (0.96),213 (121-2-90 57.28%),264 (1.24)
30,"Free, Tony",22y 16d,65 (21-0-44 32.31%),23 (0.35),←,
25,"Gale, Brendon",22y 360d,37 (12-0-25 32.43%),32 (0.86),←,
24,"Goodwin, Andy",28y 14d,50 (16-0-34 32.00%),9 (0.18),←,
34,"Hogg, Jeff",24y 271d,101 (31-0-70 30.69%),184 (1.82),←,
33,"Knights, Matthew",20y 281d,61 (19-0-42 31.15%),42 (0.69),←,
4,"Lambert, Craig",22y 281d,76 (22-0-54 28.95%),29 (0.38),←,
26,"Leys, Brian",23y 156d,63 (21-0-42 33.33%),6 (0.10),←,
7,"Mitchell, Michael",29y 230d,77 (23-0-54 29.87%),100 (1.30),←,
6,"Naish, Chris",19y 289d,19 (6-0-13 31.58%),29 (1.53),←,
35,"Pickering, Michael",27y 225d,131 (44-0-87 33.59%),157 (1.20),←,
21,"Powell, Tim",23y 90d,43 (13-0-30 30.23%),31 (0.72),←,
32,"Ryan, Des",23y 280d,51 (17-0-34 33.33%),28 (0.55),←,
43,"Scott, Allister",20y 19d,5 (1-0-4 20.00%),6 (1.20),←,
17,"Smith, Craig",24y 167d,56 (14-0-42 25.00%),16 (0.29),←,
41,"Turner, Scott",21y 43d,16 (5-0-11 31.25%),2 (0.13),←,
12,"Underwood, Andrew",23y 364d,22 (12-0-10 54.55%),8 (0.36),10 (4-0-6 40.00%),4 (0.40)
3,"Weightman, Dale",31y 283d,245 (112-2-131 46.12%),320 (1.31),←,
20,"Young, Barry",21y 17d,37 (13-0-24 35.14%),21 (0.57),←,
Totals,Totals,24y 231d,1571 (616-4-951 39.21%),1376 (0.88),,
C,"Bartlett, Kevin",44y 129d,82 (25-0-57 30.49%),,←,
