Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 310d,182 (102-1-79 56.32%),703 (3.86),176 (97-1-78 55.40%),693 (3.94)
3,"Bairstow, Mark",30y 14d,125 (75-1-49 60.40%),155 (1.24),←,
6,"Barnes, John",24y 67d,41 (21-1-19 52.44%),21 (0.51),29 (15-0-14 51.72%),9 (0.31)
27,"Bews, Andrew",29y 19d,205 (108-1-96 52.93%),132 (0.64),←,
40,"Brown, Paul",24y 93d,45 (29-0-16 64.44%),52 (1.16),←,
35,"Colbert, Leigh",18y 61d,5 (4-0-1 80.00%),1 (0.20),←,
7,"Couch, Paul",29y 19d,182 (103-0-79 56.59%),151 (0.83),←,
28,"Darcy, Tim",29y 204d,153 (81-0-72 52.94%),65 (0.42),←,
14,"Handley, Steven",23y 15d,35 (23-0-12 65.71%),16 (0.46),←,
29,"Hinkley, Ken",26y 311d,91 (51-0-40 56.04%),64 (0.70),80 (47-0-33 58.75%),43 (0.54)
32,"Hocking, Garry",24y 303d,118 (67-1-50 57.20%),115 (0.97),←,
1,"Hocking, Steve",28y 201d,175 (94-0-81 53.71%),10 (0.06),←,
17,"McGrath, Tim",22y 304d,51 (32-0-19 62.75%),,44 (28-0-16 63.64%),
20,"OReilly, Stephen",20y 271d,11 (6-0-5 54.55%),5 (0.45),←,
24,"Poole, Trevor",29y 106d,151 (62-0-89 41.06%),90 (0.60),52 (32-0-20 61.54%),34 (0.65)
15,"Riccardi, Peter",20y 233d,35 (23-0-12 65.71%),28 (0.80),←,
8,"Scott, Robert",24y 159d,121 (68-1-52 56.61%),157 (1.30),←,
25,"Steele, Darren",27y 116d,132 (56-1-75 42.80%),37 (0.28),13 (8-0-5 61.54%),6 (0.46)
26,"Stoneham, Barry",25y 179d,144 (83-1-60 57.99%),136 (0.94),←,
11,"Tudor, Leigh",23y 316d,19 (9-0-10 47.37%),13 (0.68),11 (6-0-5 54.55%),7 (0.64)
Totals,Totals,25y 256d,2021 (1097-8-916 54.28%),1951 (0.97),,
C,"Blight, Malcolm",43y 172d,133 (77-0-56 57.89%),,117 (71-0-46 60.68%),
