Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",7,4,6,13,,,,6.0,3.0,1.0,,,1.0,,,2.0,10.0,,,1.0,,,77.0
6,"Bate, Matthew",12,11,14,26,1,1.0,,1.0,,5.0,2.0,1.0,,,,11.0,15.0,2.0,1.0,1.0,,,89.0
43,"Bennell, Jamie",2,1,7,9,,,,3.0,,1.0,,2.0,,2.0,,4.0,5.0,,,,,1.0,80.0
32,"Bruce, Cameron",11,8,14,25,,,,4.0,1.0,3.0,,,1.0,,,9.0,14.0,1.0,,2.0,,1.0,91.0
36,"Davey, Aaron",14,4,5,19,2,1.0,,1.0,1.0,5.0,2.0,2.0,,,,4.0,15.0,,1.0,3.0,,2.0,73.0
14,"Dunn, Lynden",9,3,7,16,,1.0,4.0,1.0,1.0,2.0,4.0,3.0,3.0,2.0,,7.0,8.0,,,2.0,,,76.0
8,"Frawley, James",8,6,6,14,,,,1.0,6.0,,,1.0,2.0,,2.0,7.0,8.0,1.0,,9.0,,,90.0
20,"Garland, Colin",5,2,4,9,,,,1.0,3.0,,,3.0,,3.0,,3.0,5.0,2.0,,10.0,,,86.0
18,"Green, Brad",13,5,9,22,1,2.0,,2.0,,6.0,,1.0,1.0,,,3.0,19.0,1.0,2.0,,,,89.0
16,"Grimes, Jack",8,7,7,15,,,,2.0,3.0,,,3.0,,3.0,,1.0,12.0,1.0,,2.0,,,86.0
40,"Jamar, Mark",5,5,12,17,1,,24.0,1.0,,,3.0,4.0,3.0,3.0,,8.0,8.0,,,,,,80.0
2,"Jones, Nathan",14,2,11,25,1,1.0,,1.0,2.0,8.0,2.0,2.0,,,1.0,6.0,18.0,,,1.0,4.0,,85.0
28,"Macdonald, Joel",7,4,11,18,,,,4.0,2.0,2.0,1.0,1.0,,1.0,,4.0,13.0,,,5.0,,,74.0
34,"Martin, Stefan",4,2,5,9,,1.0,13.0,,1.0,2.0,1.0,4.0,,2.0,,4.0,4.0,1.0,,,,,72.0
23,"McDonald, James",12,4,10,22,1,,,7.0,4.0,1.0,2.0,9.0,3.0,5.0,,7.0,15.0,,,1.0,,,73.0
13,"McKenzie, Jordie",7,3,15,22,1,,,6.0,2.0,5.0,1.0,1.0,,1.0,,7.0,14.0,,,,,,77.0
22,"Moloney, Brent",13,3,18,31,,1.0,,5.0,,4.0,5.0,2.0,1.0,1.0,3.0,12.0,18.0,,,1.0,,,78.0
15,"Petterd, Ricky",6,3,8,14,2,1.0,,6.0,,2.0,,2.0,1.0,,,10.0,6.0,2.0,2.0,2.0,,1.0,81.0
31,"Scully, Tom",6,1,8,14,1,,,2.0,3.0,4.0,2.0,,,,,6.0,8.0,,,2.0,2.0,1.0,73.0
12,"Sylvia, Colin",14,6,8,22,2,1.0,1.0,7.0,1.0,7.0,1.0,4.0,3.0,3.0,,11.0,14.0,1.0,1.0,1.0,,1.0,88.0
9,"Trengove, Jack",11,6,13,24,2,1.0,,4.0,4.0,1.0,2.0,,2.0,,,5.0,20.0,,1.0,1.0,2.0,,81.0
1,"Warnock, Matthew",6,1,1,7,,,,1.0,3.0,,,1.0,2.0,1.0,,3.0,3.0,,,12.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,91,199,393,15,13.0,42.0,66.0,40.0,59.0,28.0,46.0,23.0,27.0,6.0,134.0,252.0,12.0,8.0,56.0,8.0,7.0,
Opposition,Opposition,188,87,162,350,7,11.0,30.0,94.0,42.0,50.0,39.0,44.0,27.0,23.0,,132.0,221.0,6.0,10.0,50.0,5.0,6.0,
