Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",24y 227d,58 (26-0-32 44.83%),6 (0.10),←,
26,"Bickley, Mark",31y 352d,221 (107-0-114 48.42%),67 (0.30),←,
24,"Burton, Brett",23y 79d,37 (14-0-23 37.84%),42 (1.14),←,
6,"Byrne, James",23y 90d,18 (9-0-9 50.00%),2 (0.11),←,
4,"Clarke, Matthew",27y 307d,154 (71-2-81 46.75%),23 (0.15),24 (9-0-15 37.50%),4 (0.17)
1,"Crowell, Andrew",23y 341d,26 (12-0-14 46.15%),10 (0.38),←,
9,"Edwards, Tyson",24y 350d,119 (58-0-61 48.74%),71 (0.60),←,
41,"Gallagher, James",21y 247d,5 (2-0-3 40.00%),1 (0.20),←,
36,"Goodwin, Simon",24y 208d,88 (46-0-42 52.27%),40 (0.45),←,
34,"Hart, Ben",27y 13d,217 (106-1-110 49.08%),39 (0.18),←,
2,"Hewitt, Evan",23y 15d,40 (23-0-17 57.50%),28 (0.70),7 (3-0-4 42.86%),6 (0.86)
3,"Jarman, Darren",34y 175d,223 (125-0-98 56.05%),369 (1.65),114 (60-0-54 52.63%),247 (2.17)
28,"Johnson, Kane",23y 129d,78 (39-0-39 50.00%),29 (0.37),←,
31,"Marsh, Ben",25y 13d,33 (18-0-15 54.55%),14 (0.42),←,
23,"McLeod, Andrew",24y 352d,139 (68-0-71 48.92%),145 (1.04),←,
22,"Perrie, Ian",22y 104d,19 (9-0-10 47.37%),18 (0.95),←,
32,"Ricciuto, Mark",26y 44d,187 (87-1-99 46.79%),128 (0.68),←,
12,"Shirley, Robert",21y 43d,12 (3-0-9 25.00%),,←,
7,"Smart, Nigel",32y 62d,221 (106-1-114 48.19%),104 (0.47),←,
20,"Stenglein, Tyson",21y 6d,35 (17-0-18 48.57%),5 (0.14),←,
19,"Stevens, Mark",25y 270d,80 (44-0-36 55.00%),46 (0.57),59 (28-0-31 47.46%),26 (0.44)
30,"Vardy, Peter",25y 177d,92 (47-0-45 51.09%),149 (1.62),←,
Totals,Totals,25y 131d,2102 (1037-5-1060 49.33%),1336 (0.64),,
C,"Ayres, Gary",40y 297d,154 (82-1-71 53.57%),,38 (17-0-21 44.74%),
