Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Ashby, Jason",7,1,8,15,,,,5.0,1.0,3.0,1.0,1.0,1.0,1.0,,2.0,13.0,,,3.0,,,88.0
12,"Baguley, Mark",9,4,12,21,,,,2.0,1.0,3.0,1.0,3.0,1.0,2.0,,11.0,8.0,,,1.0,,,94.0
22,"Carlisle, Jake",5,4,3,8,,,4.0,1.0,1.0,2.0,,3.0,,1.0,,4.0,5.0,1.0,1.0,2.0,,,86.0
3,"Chapman, Paul",11,6,10,21,,1.0,,2.0,1.0,2.0,2.0,4.0,,1.0,,9.0,12.0,1.0,1.0,1.0,,,79.0
6,"Daniher, Joe",7,8,4,11,1,,5.0,,,3.0,1.0,2.0,2.0,2.0,,5.0,7.0,2.0,1.0,,,,77.0
15 ↑,"Dempsey, Courtenay",6,1,4,10,,,,1.0,2.0,1.0,1.0,2.0,,2.0,,4.0,7.0,1.0,,1.0,1.0,,41.0
31,"Fletcher, Dustin",12,5,5,17,,,,,5.0,1.0,,1.0,1.0,1.0,,3.0,11.0,,,7.0,,,84.0
35,"Gleeson, Martin",11,6,2,13,,2.0,,3.0,1.0,4.0,2.0,1.0,,,,3.0,10.0,,,,1.0,,85.0
34 ↓,"Hardingham, Kyle",1,1,1,2,,,,2.0,,1.0,,1.0,,1.0,,,2.0,,,2.0,,,53.0
21,"Heppell, Dyson",13,2,20,33,,,2.0,11.0,1.0,2.0,6.0,3.0,1.0,1.0,1.0,12.0,21.0,1.0,,2.0,,,82.0
1,"Hibberd, Michael",11,2,14,25,,,,5.0,4.0,2.0,,,2.0,,,9.0,16.0,,,7.0,,,93.0
26,"Hooker, Cale",4,3,12,16,,,,1.0,4.0,,,2.0,,,,9.0,8.0,1.0,,9.0,,,98.0
40,"Howlett, Ben",7,4,16,23,,,,6.0,,5.0,5.0,4.0,,2.0,,12.0,11.0,1.0,1.0,2.0,,,76.0
18,"Hurley, Michael",11,5,6,17,,,,1.0,3.0,1.0,1.0,1.0,,1.0,,4.0,9.0,,,4.0,,,91.0
17,"Melksham, Jake",14,6,9,23,1,1.0,,2.0,2.0,4.0,5.0,6.0,1.0,3.0,,13.0,11.0,1.0,1.0,3.0,,,87.0
20,"Merrett, Jackson",7,5,10,17,1,1.0,,5.0,,2.0,2.0,1.0,,1.0,,4.0,13.0,,2.0,1.0,,,85.0
27,"Merrett, Zach",7,2,6,13,1,,,5.0,,2.0,,,,,,3.0,10.0,1.0,,,,1.0,82.0
30,"Ryder, Paddy",9,3,6,15,1,1.0,36.0,4.0,1.0,2.0,7.0,2.0,4.0,,,10.0,4.0,1.0,1.0,6.0,,1.0,86.0
5,"Stanton, Brent",22,7,10,32,1,,,7.0,1.0,9.0,5.0,4.0,2.0,,,7.0,24.0,,,,1.0,,87.0
4,"Watson, Jobe",7,2,12,19,1,,,9.0,,2.0,8.0,1.0,2.0,1.0,,14.0,6.0,,,2.0,1.0,2.0,75.0
8,"Winderlich, Jason",5,4,7,12,1,2.0,,3.0,,1.0,,1.0,,1.0,,4.0,8.0,,3.0,1.0,,2.0,86.0
11,"Zaharakis, David",11,3,7,18,,1.0,,6.0,1.0,4.0,2.0,2.0,1.0,1.0,,6.0,12.0,1.0,1.0,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,84,184,381,8,12.0,47.0,81.0,29.0,56.0,49.0,45.0,18.0,22.0,1.0,148.0,228.0,12.0,12.0,55.0,4.0,6.0,
Opposition,Opposition,207,81,147,354,12,11.0,41.0,98.0,42.0,45.0,39.0,45.0,22.0,18.0,5.0,153.0,197.0,8.0,8.0,58.0,6.0,4.0,
