Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Andrews, Harris",8,4,3,11,1,,,1.0,1.0,,1.0,3.0,1.0,1.0,,2.0,9.0,,,7.0,,,89.0
43,"Barrett, Jake",9,1,8,17,1,1.0,,6.0,,1.0,,2.0,,,,7.0,7.0,,,1.0,,,86.0
4,"Bastinac, Ryan",11,4,10,21,3,,,6.0,3.0,2.0,,2.0,3.0,1.0,,11.0,11.0,1.0,,1.0,,,76.0
9,"Beams, Dayne",8,3,12,20,,,,2.0,2.0,2.0,6.0,5.0,1.0,2.0,,10.0,11.0,,,2.0,,,85.0
13,"Berry, Jarrod",6,2,10,16,,,,,3.0,1.0,4.0,4.0,1.0,2.0,,9.0,7.0,,,,1.0,,75.0
26,"Cutler, Tom",10,6,4,14,,,,1.0,1.0,2.0,1.0,4.0,1.0,3.0,,6.0,11.0,1.0,,1.0,,,91.0
27,"Gardiner, Darcy",12,6,7,19,,,,2.0,3.0,2.0,,5.0,1.0,1.0,,7.0,12.0,,,6.0,,,85.0
2,"Harwood, Ryan",1,1,6,7,,,,2.0,,1.0,,,,,,2.0,5.0,,,,,,77.0
30,"Hipwood, Eric",10,4,,10,2,2.0,,1.0,1.0,1.0,,2.0,1.0,,,3.0,5.0,1.0,1.0,2.0,1.0,,72.0
35,"Lester, Ryan",11,6,11,22,1,1.0,,6.0,4.0,,,,1.0,,,7.0,15.0,,,2.0,,,91.0
12,"Martin, Stefan",8,4,8,16,,,15.0,1.0,,2.0,4.0,3.0,1.0,1.0,,8.0,8.0,,,2.0,,1.0,79.0
36,"Mathieson, Rhys",11,6,8,19,,,,2.0,2.0,3.0,1.0,3.0,3.0,,,10.0,10.0,,,1.0,,2.0,81.0
32,"Mayes, Sam",15,10,10,25,,,,3.0,1.0,2.0,1.0,3.0,1.0,,,10.0,16.0,,,5.0,,,84.0
6,"McCluggage, Hugh",7,1,6,13,,,,3.0,1.0,,2.0,5.0,,,,6.0,7.0,,,,,,75.0
25,"McStay, Daniel",7,4,5,12,,,,3.0,1.0,1.0,,2.0,,1.0,,3.0,9.0,,,7.0,,,94.0
22,"Paparone, Marco",14,7,4,18,,,,2.0,7.0,,1.0,1.0,1.0,,,6.0,13.0,,,1.0,,,90.0
10,"Rich, Daniel",13,5,10,23,,,,1.0,4.0,3.0,2.0,3.0,,,,4.0,18.0,,,3.0,,,83.0
18,"Robertson, Nick",9,6,9,18,,,,4.0,2.0,,2.0,1.0,2.0,1.0,,8.0,13.0,,,5.0,,,75.0
38,"Rockliff, Tom",9,8,6,15,1,,,2.0,1.0,4.0,1.0,3.0,,1.0,,4.0,11.0,,1.0,1.0,,,59.0
44,"Smith, Archie",1,1,12,13,,,11.0,3.0,,,3.0,4.0,,2.0,,9.0,5.0,,,2.0,,,77.0
28,"Taylor, Lewis",7,3,12,19,1,,,3.0,1.0,5.0,1.0,,,,,6.0,13.0,,,1.0,,,89.0
15,"Zorko, Dayne",24,4,8,32,2,2.0,,12.0,3.0,11.0,5.0,6.0,1.0,2.0,1.0,13.0,21.0,,1.0,1.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,96,169,380,12,9.0,26.0,66.0,41.0,43.0,35.0,61.0,19.0,18.0,1.0,151.0,237.0,3.0,3.0,51.0,2.0,4.0,
Opposition,Opposition,218,82,165,383,18,13.0,53.0,66.0,28.0,66.0,46.0,63.0,19.0,19.0,5.0,168.0,209.0,15.0,14.0,53.0,8.0,11.0,
