Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",29y 335d,153 (88-1-64 57.84%),53 (0.35),←,
17,"Arceri, Mark",27y 148d,83 (38-0-45 45.78%),123 (1.48),13 (5-0-8 38.46%),21 (1.62)
25,"Athorn, Mark",24y 135d,54 (20-1-33 37.96%),11 (0.20),1 (1-0-0 100.00%),
16,"Bond, Chris",23y 55d,17 (5-0-12 29.41%),5 (0.29),←,
21,"Bradley, Craig",28y 150d,137 (80-1-56 58.76%),96 (0.70),←,
20,"Brown, Fraser",21y 216d,22 (6-0-16 27.27%),5 (0.23),←,
40,"Cavedon, Andrew",20y 137d,12 (5-0-7 41.67%),10 (0.83),←,
34,"De Iulio, Ron",19y 341d,1 (1-0-0 100.00%),1 (1.00),←,
35,"Dean, Peter",27y 12d,129 (78-1-50 60.85%),15 (0.12),←,
12,"Gleeson, Adrian",24y 326d,103 (62-1-40 60.68%),98 (0.95),←,
13,"Hanna, Mil",25y 351d,87 (43-1-43 50.00%),43 (0.49),←,
28,"Kernahan, David",26y 254d,46 (20-0-26 43.48%),8 (0.17),←,
4,"Kernahan, Stephen",28y 202d,137 (81-1-55 59.49%),368 (2.69),←,
30,"McCormack, Paul",22y 9d,1 (1-0-0 100.00%),,←,
3,"Oliver, Stephen",21y 67d,1 (1-0-0 100.00%),,←,
7,"Ratten, Brett",20y 254d,22 (8-0-14 36.36%),4 (0.18),←,
14,"Sexton, Michael",21y 16d,17 (7-0-10 41.18%),2 (0.12),←,
9,"Sholl, Brett",20y 196d,1 (1-0-0 100.00%),,←,
1,"Silvagni, Stephen",24y 295d,107 (68-0-39 63.55%),64 (0.60),←,
11,"Spalding, Earl",27y 10d,110 (71-0-39 64.55%),63 (0.57),1 (1-0-0 100.00%),
Totals,Totals,24y 102d,1240 (684-7-549 55.16%),969 (0.78),,
C,"Parkin, David",49y 191d,306 (175-1-130 57.35%),,143 (88-1-54 61.89%),
