Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",11,6,8,19,,,,5.0,1.0,1.0,4.0,1.0,,,,5.0,14.0,,,1.0,,1.0,88.0
24,"Bews, Jed",6,3,7,13,,,,1.0,2.0,1.0,2.0,3.0,,1.0,,6.0,7.0,,,3.0,,,83.0
46,"Blicavs, Mark",9,4,9,18,,,31.0,4.0,2.0,4.0,9.0,5.0,3.0,3.0,,11.0,8.0,,,1.0,,,90.0
5,"Cameron, Jeremy",17,4,7,24,3,1.0,,3.0,2.0,8.0,3.0,3.0,3.0,2.0,2.0,13.0,14.0,3.0,,1.0,1.0,1.0,96.0
45,"Close, Brad",7,2,15,22,1,1.0,,4.0,,2.0,,1.0,,,,6.0,16.0,1.0,,3.0,1.0,2.0,85.0
35 ↓,"Dangerfield, Patrick",6,1,12,18,,,,2.0,1.0,1.0,6.0,4.0,1.0,3.0,,9.0,7.0,,,,,1.0,63.0
16,"De Koning, Sam",6,5,10,16,,,2.0,1.0,1.0,1.0,,,3.0,,,10.0,6.0,2.0,,4.0,,,100.0
22,"Duncan, Mitch",12,7,7,19,,,,1.0,2.0,2.0,2.0,2.0,1.0,,,4.0,14.0,,,2.0,1.0,1.0,81.0
31,"Evans, Francis",7,3,4,11,,,,2.0,1.0,1.0,,3.0,2.0,,,3.0,9.0,,,,,,66.0
29,"Guthrie, Cameron",15,4,23,38,,1.0,,3.0,,4.0,10.0,6.0,1.0,1.0,3.0,16.0,23.0,,,1.0,,1.0,76.0
39,"Guthrie, Zach",9,3,7,16,,,,1.0,2.0,2.0,,,3.0,,,7.0,10.0,1.0,,4.0,,1.0,81.0
26,"Hawkins, Tom",8,4,8,16,2,2.0,2.0,1.0,,3.0,1.0,3.0,1.0,1.0,,12.0,6.0,2.0,2.0,5.0,,,97.0
8,"Kolodjashnij, Jake",7,1,4,11,1,,,1.0,1.0,3.0,,4.0,1.0,2.0,,6.0,6.0,,,4.0,,,89.0
32 ↑,"Miers, Gryan",2,2,1,3,,,,,,,,,,,,,3.0,,,,,,5.0
42,"OConnor, Mark",10,6,3,13,,1.0,,5.0,5.0,,,1.0,,,,2.0,11.0,,1.0,3.0,,,83.0
3,"Parfitt, Brandan",7,1,18,25,,1.0,,8.0,1.0,3.0,4.0,4.0,1.0,2.0,,9.0,15.0,,,3.0,,,68.0
23,"Rohan, Gary",3,1,4,7,,1.0,,5.0,,1.0,,2.0,,1.0,,2.0,5.0,,,2.0,,,79.0
14,"Selwood, Joel",9,3,8,17,1,,,2.0,1.0,2.0,2.0,3.0,2.0,,,4.0,16.0,,1.0,3.0,,,72.0
7,"Smith, Isaac",13,6,6,19,,,,1.0,2.0,6.0,1.0,1.0,,,,5.0,14.0,,,1.0,1.0,,81.0
18,"Stengle, Tyson",8,2,4,12,3,,,2.0,1.0,3.0,,1.0,,1.0,,1.0,11.0,,1.0,1.0,,,78.0
12,"Stephens, Cooper",11,5,5,16,,,,2.0,,6.0,2.0,2.0,1.0,,,7.0,9.0,,,,,,64.0
44,"Stewart, Tom",19,8,8,27,,,1.0,1.0,6.0,,,4.0,1.0,3.0,,8.0,16.0,1.0,,7.0,,,91.0
2,"Tuohy, Zach",14,2,7,21,,,,1.0,4.0,3.0,,2.0,,,,4.0,15.0,,,1.0,4.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,8.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,83,185,401,11,16.0,36.0,56.0,35.0,57.0,46.0,55.0,24.0,20.0,5.0,150.0,255.0,10.0,5.0,50.0,8.0,8.0,
Opposition,Opposition,221,109,154,375,7,5.0,40.0,51.0,45.0,43.0,35.0,55.0,20.0,24.0,1.0,121.0,248.0,11.0,13.0,47.0,8.0,6.0,
