Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 122d,239 (134-0-105 56.07%),206 (0.86),116 (50-0-66 43.10%),86 (0.74)
21,"Black, Heath",27y 34d,158 (57-0-101 36.08%),71 (0.45),104 (35-0-69 33.65%),52 (0.50)
2,"Carr, Josh",26y 63d,140 (94-1-45 67.50%),78 (0.56),35 (17-0-18 48.57%),18 (0.51)
9,"Carr, Matthew",27y 184d,129 (49-1-79 38.37%),53 (0.41),101 (42-0-59 41.58%),51 (0.50)
10,"Cook, Troy",29y 323d,173 (78-0-95 45.09%),63 (0.36),130 (54-0-76 41.54%),52 (0.40)
15,"Crowley, Ryan",22y 118d,21 (11-0-10 52.38%),14 (0.67),←,
25,"Dodd, Steven",23y 11d,31 (14-0-17 45.16%),1 (0.03),←,
30,"Drum, Marcus",19y 61d,1 (0-0-1 0.00%),,←,
33,"Farmer, Jeff",29y 7d,210 (96-0-114 45.71%),405 (1.93),92 (44-0-48 47.83%),146 (1.59)
4,"Hasleby, Paul",25y 19d,141 (58-0-83 41.13%),90 (0.64),←,
43,"Hayden, Roger",25y 204d,46 (24-0-22 52.17%),3 (0.07),←,
11,"Headland, Des",25y 161d,119 (76-0-43 63.87%),118 (0.99),67 (36-0-31 53.73%),66 (0.99)
37,"Johnson, Michael",21y 254d,24 (12-0-12 50.00%),5 (0.21),←,
20,"Longmuir, Justin",25y 161d,128 (52-0-76 40.63%),153 (1.20),←,
8,"McManus, Shaun",30y 142d,183 (68-0-115 37.16%),79 (0.43),←,
16,"Mundy, David",20y 346d,30 (15-0-15 50.00%),1 (0.03),←,
28,"Murphy, Ryan",21y 38d,16 (7-0-9 43.75%),14 (0.88),←,
23,"Parker, Shane",33y 133d,219 (83-0-136 37.90%),10 (0.05),←,
29,"Pavlich, Matthew",24y 182d,141 (59-0-82 41.84%),205 (1.45),←,
7,"Peake, Brett",22y 361d,17 (9-0-8 52.94%),8 (0.47),←,
12,"Polak, Graham",22y 15d,72 (39-0-33 54.17%),9 (0.13),←,
1,"Webster, Luke",24y 37d,18 (6-0-12 33.33%),4 (0.22),←,
Totals,Totals,25y 119d,2256 (1041-2-1213 46.14%),1590 (0.70),,
C,"Connolly, Chris",43y 98d,103 (52-0-51 50.49%),,102 (51-0-51 50.00%),
