Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",6,2,4,10,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
32,"Bourke, David",9,4,6,15,,,,2.0,,,,,3.0,2.0,,,,,,,,,
17,"Broderick, Paul",7,,10,17,,,,2.0,,,,,,1.0,,,,,,,,,
9,"Campbell, Wayne",15,4,10,25,1,1.0,,2.0,,,,,,1.0,,,,,,,,,
15,"Charles, Justin",9,11,12,21,,,20.0,1.0,,,,,2.0,2.0,,,,,,,,,
10,"Daffy, Nick",10,4,5,15,,,,3.0,,,,,,,,,,,,,,,
14,"Dear, Greg",,,2,2,,,9.0,,,,,,,1.0,,,,,,,,,
27,"Funcke, Ross",3,1,3,6,,,,,,,,,1.0,,,,,,,,,,
25,"Gale, Brendon",7,6,4,11,,,2.0,,,,,,3.0,,,,,,,,,,
1,"Gale, Michael",5,2,6,11,,,1.0,1.0,,,,,,2.0,,,,,,,,,
2,"Gaspar, Darren",7,3,7,14,,,,3.0,,,,,,1.0,,,,,,,,,
3,"Kellaway, Duncan",3,1,6,9,,,,,,,,,1.0,1.0,,,,,,,,,
8,"Merenda, Mark",10,2,7,17,1,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
6,"Naish, Chris",8,,5,13,2,,,2.0,,,,,2.0,,,,,,,,,,
19,"Neeld, Mark",,,2,2,,,,,,,,,,,,,,,,,,,
7,"Prescott, Ashley",9,2,5,14,,,,2.0,,,,,,,,,,,,,,,
12,"Richardson, Matthew",8,5,5,13,3,,,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Rogers, Matthew",11,3,6,17,2,,1.0,1.0,,,,,,2.0,,,,,,,,,
37,"Ryan, Damien",9,3,1,10,,1.0,,1.0,,,,,1.0,,,,,,,,,,
5,"Tape, Jamie",9,4,5,14,,,,1.0,,,,,2.0,,,,,,,,,,
29,"Torney, Jason",9,5,2,11,,,,,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,154,62,113,267,10,6.0,33.0,23.0,,,,,21.0,21.0,,,,,,,,,
Opposition,Opposition,190,78,120,310,17,18.0,33.0,41.0,,,,,21.0,21.0,6.0,,,,,,,,
