Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Biddiscombe, Craig",7,2,2,9,,,,,,4.0,,,,,,2.0,7.0,,,1.0,,,60.0
11,"Bowden, Joel",10,2,4,14,,,,2.0,3.0,4.0,1.0,2.0,1.0,,,1.0,11.0,,,2.0,,,100.0
15,"Cameron, Leon",12,4,4,16,,1.0,,1.0,1.0,3.0,,,,,,3.0,13.0,,,,3.0,,72.0
9,"Campbell, Wayne",21,11,5,26,,,,,5.0,2.0,3.0,2.0,,,,4.0,20.0,,,1.0,2.0,,89.0
6,"Chaffey, Mark",8,8,9,17,,,,3.0,2.0,,,4.0,1.0,2.0,,5.0,13.0,,,4.0,,,100.0
24,"Coughlan, Mark",10,9,14,24,,,,8.0,1.0,5.0,4.0,3.0,1.0,1.0,1.0,11.0,13.0,1.0,,2.0,,,98.0
7,"Dragicevic, Marc",1,,1,2,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,33.0
19,"Fleming, Tim",4,1,5,9,,,,2.0,1.0,,3.0,2.0,3.0,1.0,,6.0,4.0,,,2.0,,,95.0
16,"Holland, Ben",8,7,5,13,,,,,4.0,1.0,,1.0,,1.0,,3.0,10.0,,,6.0,,,100.0
44,"Houlihan, Adam",5,4,2,7,,1.0,,3.0,1.0,1.0,1.0,,2.0,,,2.0,5.0,,2.0,1.0,,1.0,47.0
31,"Hyde, Chris",4,5,3,7,,,,,2.0,,1.0,,,,,3.0,5.0,1.0,,1.0,,,28.0
28,"Johnson, Kane",13,5,2,15,,,,5.0,3.0,1.0,4.0,3.0,1.0,1.0,,7.0,8.0,1.0,,1.0,,1.0,100.0
39,"Kellaway, Andrew",8,8,10,18,,,,5.0,2.0,2.0,1.0,3.0,1.0,2.0,,7.0,11.0,2.0,,3.0,,,100.0
27,"Krakouer, Andrew",3,,1,4,,,,3.0,,1.0,1.0,1.0,,,,3.0,1.0,,,1.0,,,48.0
35,"Newman, Chris",11,6,6,17,1,,,2.0,1.0,3.0,1.0,2.0,,1.0,,4.0,14.0,,1.0,,,,88.0
5,"Ottens, Brad",4,4,9,13,,,11.0,2.0,,3.0,1.0,2.0,1.0,2.0,,7.0,6.0,1.0,,2.0,1.0,,100.0
12,"Richardson, Matthew",14,10,2,16,3,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,,,8.0,8.0,2.0,3.0,1.0,,1.0,98.0
18,"Rodan, David",4,1,1,5,,,,1.0,,1.0,1.0,2.0,,,,1.0,4.0,,,1.0,,,76.0
4,"Rogers, Matthew",10,6,1,11,1,2.0,,,2.0,,,1.0,,,,2.0,9.0,,3.0,1.0,,,76.0
10,"Stafford, Greg",7,4,6,13,,,17.0,1.0,,1.0,4.0,4.0,1.0,2.0,,7.0,6.0,1.0,,1.0,,,100.0
32,"Tivendale, Greg",16,8,4,20,1,1.0,,2.0,4.0,3.0,1.0,2.0,,,,4.0,15.0,,2.0,1.0,1.0,,100.0
36,"Zantuck, Ty",9,4,5,14,,,,1.0,2.0,,,2.0,,,,5.0,9.0,3.0,1.0,1.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,109,101,290,6,8.0,29.0,43.0,35.0,42.0,29.0,39.0,14.0,13.0,1.0,96.0,193.0,12.0,12.0,33.0,7.0,3.0,
Opposition,Opposition,192,99,118,310,10,12.0,33.0,33.0,31.0,47.0,29.0,40.0,13.0,14.0,5.0,111.0,200.0,12.0,10.0,34.0,15.0,9.0,
