North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",8,3,7,15,,,,,4.0,3.0,,2.0,,,,6.0,8.0,,,,3.0,1.0,87.0
42,"Campbell, Tom",6,4,6,12,,,13.0,,,1.0,2.0,7.0,,2.0,,8.0,4.0,1.0,,1.0,,,70.0
10,"Cunnington, Ben",9,2,14,23,,1.0,,6.0,,4.0,10.0,4.0,2.0,4.0,,16.0,8.0,,,3.0,,2.0,85.0
9,"Davies-Uniacke, Luke",14,5,9,23,,1.0,,5.0,2.0,3.0,4.0,3.0,1.0,1.0,,7.0,17.0,,1.0,,,,82.0
14,"Dumont, Trent",13,4,5,18,,,,1.0,3.0,2.0,2.0,1.0,,,,5.0,12.0,,,,,,82.0
6,"Garner, Taylor",9,6,6,15,1,,,,2.0,2.0,,1.0,2.0,,,6.0,9.0,1.0,1.0,1.0,,,79.0
22,"Goldstein, Todd",5,,8,13,,,33.0,2.0,,2.0,5.0,3.0,4.0,2.0,,9.0,5.0,,,,,,88.0
43,"Hall, Aaron",25,7,8,33,,,,4.0,12.0,3.0,1.0,4.0,,,,5.0,21.0,,,2.0,,1.0,84.0
20,"Larkey, Nick",6,5,4,10,2,1.0,,2.0,,2.0,,1.0,1.0,1.0,,9.0,2.0,3.0,3.0,1.0,,,82.0
35,"Lazzaro, Charlie",,,,,,,,,,,,,,,,,,,,,,,
1,"Mahony, Jack",4,1,5,9,,,,6.0,1.0,1.0,1.0,1.0,,1.0,,4.0,6.0,,,1.0,,1.0,68.0
23,"McKay, Ben",5,4,4,9,,,,3.0,3.0,1.0,,3.0,1.0,2.0,,2.0,6.0,,,8.0,1.0,,91.0
31,"Menadue, Connor",6,5,8,14,,,,,2.0,,1.0,2.0,,,,4.0,10.0,,,1.0,1.0,,78.0
24,"Powell, Tom",4,2,14,18,,,,5.0,,2.0,1.0,3.0,1.0,1.0,,5.0,13.0,,,,,,73.0
8,"Scott, Bailey",7,4,7,14,,1.0,,2.0,,1.0,,1.0,,,,2.0,12.0,,,,,1.0,90.0
12,"Simpkin, Jy",16,5,10,26,,,,6.0,1.0,5.0,3.0,5.0,2.0,2.0,,8.0,18.0,,,1.0,,1.0,85.0
5,"Taylor, Curtis",13,7,3,16,1,,,,,4.0,2.0,3.0,4.0,,,5.0,12.0,,1.0,1.0,,,74.0
26,"Thomas, Tarryn",11,5,6,17,2,1.0,,6.0,1.0,3.0,5.0,3.0,1.0,2.0,,8.0,9.0,2.0,2.0,1.0,,1.0,75.0
28,"Turner, Kayne",5,3,2,7,,,,2.0,1.0,,,,1.0,,,2.0,5.0,1.0,,3.0,,,86.0
19,"Walker, Josh",7,7,5,12,,,,1.0,1.0,,,,,,,2.0,10.0,1.0,,4.0,,,91.0
17,"Young, Lachie",6,5,6,12,,,,1.0,3.0,,,3.0,,2.0,,4.0,8.0,,,4.0,,,84.0
7,"Ziebell, Jack",22,7,1,23,2,,,,4.0,1.0,,3.0,1.0,1.0,,2.0,13.0,,,,,,83.0
44,"Zurhaar, Cameron",7,3,4,11,2,,,1.0,,1.0,,5.0,,3.0,,5.0,6.0,,2.0,3.0,,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,94,142,350,10,8.0,46.0,53.0,40.0,41.0,37.0,58.0,21.0,24.0,,124.0,214.0,9.0,10.0,35.0,5.0,9.0,
Opposition,Opposition,211,94,113,324,12,16.0,35.0,82.0,31.0,52.0,36.0,42.0,24.0,21.0,6.0,127.0,193.0,11.0,17.0,45.0,9.0,9.0,
