Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",11,8,6,17,,,,2.0,2.0,1.0,,4.0,2.0,1.0,,5.0,11.0,1.0,,5.0,,,94.0
15,"Amon, Karl",14,7,12,26,2,1.0,,10.0,3.0,2.0,1.0,4.0,,3.0,,3.0,23.0,,1.0,,,,84.0
14,"Bergman, Miles",5,2,6,11,,,,3.0,,,1.0,2.0,1.0,,,6.0,5.0,,,2.0,,1.0,86.0
10,"Boak, Travis",7,2,17,24,,,,3.0,1.0,3.0,5.0,4.0,,1.0,,9.0,14.0,,,,1.0,,80.0
26,"Bonner, Riley",17,6,7,24,,,,1.0,5.0,1.0,1.0,1.0,,,,5.0,18.0,,,1.0,,1.0,76.0
3,"Burton, Ryan",20,9,5,25,,,,1.0,7.0,5.0,,2.0,,,,5.0,19.0,1.0,,2.0,,1.0,82.0
33,"Byrne-Jones, Darcy",7,2,11,18,,1.0,,5.0,3.0,2.0,1.0,4.0,,3.0,,6.0,12.0,,,1.0,,,81.0
22,"Dixon, Charlie",7,2,6,13,1,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,6.0,8.0,1.0,,4.0,,1.0,97.0
28,"Drew, Willem",3,1,5,8,,,,9.0,,2.0,2.0,1.0,1.0,1.0,,6.0,2.0,,,,,,71.0
45,"Frederick, Martin",1,,5,6,,,,2.0,1.0,,,2.0,,,,2.0,3.0,,,1.0,,1.0,84.0
19,"Georgiades, Mitch",5,5,5,10,4,,,4.0,,,,1.0,,,1.0,7.0,3.0,4.0,4.0,1.0,,,73.0
5,"Houston, Dan",10,3,8,18,,1.0,,,1.0,3.0,3.0,3.0,,,,3.0,15.0,,,2.0,,,82.0
1,"Jonas, Tom",12,5,3,15,,,,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,4.0,8.0,2.0,,5.0,,,100.0
38,"Ladhams, Peter",7,1,5,12,,,10.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,,7.0,6.0,,,1.0,,1.0,80.0
40,"Lienert, Jarrod",8,4,5,13,,,,2.0,1.0,3.0,2.0,3.0,,1.0,,6.0,8.0,1.0,,2.0,,,85.0
29,"Lycett, Scott",6,3,11,17,,1.0,23.0,9.0,3.0,3.0,6.0,2.0,2.0,1.0,,12.0,5.0,,,2.0,1.0,,73.0
4,"Marshall, Todd",7,3,3,10,,1.0,,1.0,1.0,2.0,,3.0,,1.0,,3.0,5.0,1.0,1.0,1.0,,1.0,75.0
32,"Mayes, Sam",3,3,3,6,1,1.0,,2.0,,,1.0,,,,,3.0,3.0,1.0,3.0,2.0,,,67.0
41 ↑,"McEntee, Jed",,,1,1,,,,,,,,,,,,,1.0,,,,,,8.0
12,"McKenzie, Trent",20,9,2,22,,,,1.0,8.0,1.0,,,1.0,,,7.0,10.0,3.0,,6.0,,,98.0
2,"Powell-Pepper, Sam",8,1,7,15,,1.0,,6.0,,3.0,1.0,3.0,,,,5.0,11.0,,,1.0,,,68.0
16,"Wines, Ollie",22,5,14,36,1,1.0,,5.0,3.0,5.0,11.0,2.0,4.0,,3.0,18.0,16.0,1.0,1.0,1.0,,,84.0
36 ↓,"Woodcock, Boyd",5,3,7,12,1,2.0,,2.0,,,,1.0,1.0,,,6.0,6.0,,2.0,3.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,84,154,359,10,14.0,34.0,75.0,45.0,43.0,37.0,48.0,17.0,15.0,4.0,134.0,212.0,16.0,12.0,43.0,2.0,7.0,
Opposition,Opposition,224,91,163,387,8,13.0,45.0,57.0,33.0,53.0,32.0,53.0,16.0,17.0,2.0,127.0,240.0,12.0,9.0,44.0,5.0,3.0,
