Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",26y 238d,73 (41-1-31 56.85%),13 (0.18),39 (20-0-19 51.28%),7 (0.18)
11,"Bowden, Joel",24y 330d,135 (70-0-65 51.85%),126 (0.93),←,
15,"Cameron, Leon",30y 257d,243 (131-3-109 54.53%),103 (0.42),71 (38-0-33 53.52%),35 (0.49)
6,"Chaffey, Mark",26y 11d,109 (54-0-55 49.54%),26 (0.24),←,
24,"Coughlan, Mark",21y 27d,29 (13-0-16 44.83%),17 (0.59),←,
14,"Fiora, Aaron",22y 28d,48 (28-0-20 58.33%),16 (0.33),←,
19,"Fleming, Tim",25y 42d,6 (5-0-1 83.33%),1 (0.17),←,
2,"Gaspar, Darren",26y 362d,173 (81-0-92 46.82%),17 (0.10),152 (74-0-78 48.68%),16 (0.11)
1,"Hilton, Rory",24y 32d,66 (34-0-32 51.52%),44 (0.67),57 (31-0-26 54.39%),41 (0.72)
28,"Johnson, Kane",25y 63d,112 (61-0-51 54.46%),46 (0.41),8 (6-0-2 75.00%),2 (0.25)
39,"Kellaway, Andrew",27y 175d,111 (56-0-55 50.45%),21 (0.19),←,
21,"King, Clinton",25y 54d,83 (39-0-44 46.99%),23 (0.28),52 (29-0-23 55.77%),10 (0.19)
27,"Krakouer, Andrew",20y 102d,20 (9-0-11 45.00%),21 (1.05),←,
35,"Newman, Chris",20y 364d,21 (9-0-12 42.86%),,←,
8,"Pettifer, Kayne",21y 115d,24 (14-0-10 58.33%),17 (0.71),←,
12,"Richardson, Matthew",28y 59d,162 (80-0-82 49.38%),492 (3.04),←,
18,"Rodan, David",19y 221d,30 (13-0-17 43.33%),26 (0.87),←,
4,"Rogers, Matthew",29y 173d,187 (101-1-85 54.28%),159 (0.85),←,
10,"Stafford, Greg",28y 263d,154 (74-1-79 48.38%),96 (0.62),24 (12-0-12 50.00%),38 (1.58)
32,"Tivendale, Greg",24y 28d,89 (44-0-45 49.44%),67 (0.75),←,
41,"Vardy, Royce",23y 14d,32 (18-0-14 56.25%),3 (0.09),←,
36,"Zantuck, Ty",21y 91d,40 (17-0-23 42.50%),7 (0.17),←,
Totals,Totals,24y 238d,1947 (992-6-949 50.95%),1341 (0.69),,
C,"Frawley, Danny",39y 251d,77 (40-0-37 51.95%),,←,
