St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
18,"Bowey, Brett",20y 318d,26 (9-0-17 34.62%),30 (1.15),←,
29,"Burke, Nathan",20y 67d,62 (20-0-42 32.26%),21 (0.34),←,
44,"Devonport, Craig",20y 77d,6 (3-0-3 50.00%),3 (0.50),←,
2,"Frawley, Danny",26y 218d,125 (30-0-95 24.00%),9 (0.07),←,
6,"Grant, David",23y 250d,98 (25-0-73 25.51%),54 (0.55),←,
10,"Harding, Paul",25y 314d,36 (16-0-20 44.44%),4 (0.11),25 (9-0-16 36.00%),2 (0.08)
35,"Harvey, Robert",18y 236d,19 (6-0-13 31.58%),19 (1.00),←,
24,"Jeffrey, Russell",24y 67d,18 (5-0-13 27.78%),,←,
9,"Kitschke, Damian",23y 336d,3 (2-0-1 66.67%),2 (0.67),←,
3,"Krakouer, Jim",31y 183d,137 (72-3-62 53.65%),230 (1.68),3 (2-0-1 66.67%),1 (0.33)
32,"Lawrie, Grant",31y 136d,154 (77-1-76 50.32%),56 (0.36),3 (2-0-1 66.67%),
4,"Lockett, Tony",24y 36d,115 (31-0-84 26.96%),486 (4.23),←,
23,"Loewe, Stewart",21y 326d,76 (23-0-53 30.26%),54 (0.71),←,
19,"Nixon, Ricky",27y 11d,40 (12-0-28 30.00%),17 (0.43),36 (10-0-26 27.78%),16 (0.44)
27,"Owen, Rod",23y 73d,59 (15-0-44 25.42%),101 (1.71),←,
41,"Pekin, Tim",25y 82d,110 (51-0-59 46.36%),16 (0.15),3 (2-0-1 66.67%),1 (0.33)
37,"Rice, Dean",22y 28d,67 (22-0-45 32.84%),11 (0.16),←,
8,"Russo, Peter",30y 167d,185 (112-0-73 60.54%),118 (0.64),23 (7-0-16 30.43%),16 (0.70)
26,"Taylor, Kain",22y 182d,29 (7-0-22 24.14%),11 (0.38),←,
7,"Winmar, Nicky",24y 201d,66 (22-0-44 33.33%),126 (1.91),←,
Totals,Totals,24y 147d,1431 (560-4-867 39.13%),1368 (0.96),,
C,"Sheldon, Ken",30y 104d,3 (2-0-1 66.67%),,←,
