Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",10,3,5,15,1,,,,2.0,2.0,,3.0,,,,7.0,8.0,,,3.0,1.0,,
10,"Ashcroft, Marcus",11,2,7,18,,,,3.0,1.0,6.0,,,,1.0,,2.0,18.0,,,,,,
20,"Black, Simon",18,3,13,31,2,1.0,1.0,1.0,,8.0,13.0,4.0,1.0,2.0,3.0,18.0,13.0,,1.0,,2.0,,
1,"Champion, Richard",9,3,5,14,3,1.0,1.0,4.0,,3.0,,3.0,1.0,2.0,,4.0,11.0,1.0,1.0,1.0,,,
16,"Clarke, Matthew",1,,3,4,,,5.0,,,1.0,3.0,1.0,,,,4.0,,,,1.0,,,
32,"Hart, Shaun",15,3,9,24,,,,1.0,2.0,5.0,3.0,2.0,1.0,1.0,,8.0,15.0,,,3.0,3.0,,
19,"Headland, Des",3,,1,4,,1.0,,,,2.0,,,1.0,,,3.0,1.0,,,1.0,,,
31,"Heuskes, Adam",11,7,2,13,,,,,6.0,3.0,1.0,1.0,,2.0,,4.0,10.0,,,2.0,1.0,,
27,"Keating, Clark",2,2,5,7,1,,15.0,,1.0,1.0,3.0,,,2.0,,4.0,2.0,,1.0,2.0,,,
41,"Kennedy, Matthew",5,2,4,9,,,,,2.0,,,1.0,,,,3.0,6.0,,,1.0,,,
44,"Lappin, Nigel",12,2,7,19,,2.0,,2.0,,6.0,3.0,2.0,1.0,,,8.0,10.0,,,,2.0,,
15,"Lawrence, Steven",3,3,4,7,1,,,2.0,,2.0,,,,,,3.0,4.0,,1.0,1.0,,,
23,"Leppitsch, Justin",13,10,4,17,,,,1.0,3.0,1.0,,2.0,2.0,,,7.0,9.0,3.0,,1.0,2.0,,
11,"Lynch, Alastair",3,2,3,6,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,4.0,2.0,2.0,,,,,
4,"McRae, Craig",15,7,7,22,1,2.0,,,,4.0,1.0,2.0,1.0,2.0,,11.0,12.0,3.0,3.0,,,,
7,"Molloy, Jarrod",6,4,1,7,4,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,4.0,1.0,2.0,,,,
24,"Picken, Marcus",2,1,,2,,,,,,2.0,,,1.0,,,2.0,,1.0,,,,,
6,"Power, Luke",9,2,5,14,,,,,,3.0,1.0,1.0,1.0,,,5.0,10.0,,,,,,
22,"Scott, Chris",11,9,10,21,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,9.0,12.0,2.0,,1.0,2.0,,
13,"Voss, Brett",4,1,7,11,,,,,2.0,,1.0,2.0,1.0,,,9.0,4.0,,,2.0,,,
3,"Voss, Michael",16,4,12,28,2,,1.0,2.0,1.0,9.0,10.0,3.0,3.0,,1.0,17.0,15.0,2.0,2.0,,1.0,,
33,"White, Darryl",8,7,5,13,,,,3.0,1.0,1.0,1.0,,1.0,,,9.0,3.0,4.0,,1.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,77,119,306,15,10.0,24.0,22.0,24.0,64.0,42.0,31.0,18.0,15.0,4.0,144.0,169.0,19.0,11.0,20.0,15.0,,
Opposition,Opposition,188,70,88,276,15,12.0,39.0,20.0,41.0,46.0,33.0,14.0,15.0,18.0,2.0,137.0,136.0,27.0,18.0,21.0,13.0,,
