Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 157d,144 (81-1-62 56.60%),76 (0.53),99 (73-1-25 74.24%),52 (0.53)
31,"Andrews, Harris",28y 94d,213 (107-1-105 50.47%),11 (0.05),←,
43,"Answerth, Noah",25y 221d,72 (51-0-21 70.83%),2 (0.03),←,
10,"Ashcroft, Levi",18y 87d,1 (1-0-0 100.00%),,←,
8,"Ashcroft, Will",20y 313d,32 (25-0-7 78.13%),11 (0.34),←,
33,"Bailey, Zac",25y 173d,141 (95-0-46 67.38%),147 (1.04),←,
7,"Berry, Jarrod",27y 38d,161 (94-1-66 58.70%),64 (0.40),←,
5,"Dunkley, Josh",28y 65d,168 (102-1-65 61.01%),74 (0.44),52 (37-1-14 72.12%),9 (0.17)
3,"Fletcher, Jaspa",21y 19d,42 (30-1-11 72.62%),13 (0.31),←,
32,"Fort, Darcy",31y 221d,37 (26-0-11 70.27%),18 (0.49),29 (21-0-8 72.41%),12 (0.41)
30,"Hipwood, Eric",27y 183d,178 (100-1-77 56.46%),263 (1.48),←,
35,"Lester, Ryan",32y 201d,208 (100-1-107 48.32%),47 (0.23),←,
1,"Lohmann, Kai",21y 313d,36 (26-1-9 73.61%),37 (1.03),←,
6,"McCluggage, Hugh",27y 12d,183 (107-1-75 58.74%),116 (0.63),←,
46,"McInerney, Oscar",30y 248d,152 (98-1-53 64.80%),64 (0.42),←,
26,"McKenna, Conor",28y 352d,124 (69-2-53 56.45%),27 (0.22),45 (34-1-10 76.67%),7 (0.16)
13,"Morris, Logan",19y 309d,20 (16-1-3 82.50%),25 (1.25),←,
9,"Neale, Lachie",31y 295d,273 (159-1-113 58.42%),128 (0.47),138 (94-1-43 68.48%),61 (0.44)
40,"Payne, Jack",25y 151d,69 (45-1-23 65.94%),2 (0.03),←,
16,"Rayner, Cam",25y 145d,141 (88-1-52 62.77%),135 (0.96),←,
37,"Starcevich, Brandon",25y 234d,119 (82-0-37 68.91%),7 (0.06),←,
44,"Wilmot, Darcy",21y 74d,57 (40-1-16 71.05%),6 (0.11),←,
15,"Zorko, Dayne",36y 34d,278 (135-1-142 48.74%),235 (0.85),←,
Totals,Totals,26y 155d,2849 (1677-18-1154 58.86%),1508 (0.53),,
C,"Fagan, Chris",63y 265d,190 (111-1-78 58.68%),,←,
