Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
19,"Allison, Jacob",21y 67d,10 (2-0-8 20.00%),2 (0.20),←,
31,"Andrews, Harris",22y 193d,87 (20-0-67 22.99%),9 (0.10),←,
43,"Answerth, Noah",19y 320d,8 (5-0-3 62.50%),,←,
23,"Cameron, Charlie",24y 352d,97 (56-1-40 58.25%),130 (1.34),24 (9-0-15 37.50%),43 (1.79)
3,"Christensen, Allen",28y 34d,123 (60-0-63 48.78%),101 (0.82),58 (11-0-47 18.97%),45 (0.78)
27,"Gardiner, Darcy",23y 273d,95 (28-0-67 29.47%),4 (0.04),←,
30,"Hipwood, Eric",21y 282d,65 (20-0-45 30.77%),98 (1.51),←,
2,"Hodge, Luke",35y 7d,336 (191-2-143 57.14%),194 (0.58),31 (11-0-20 35.48%),1 (0.03)
35,"Lester, Ryan",26y 300d,123 (38-0-85 30.89%),45 (0.37),←,
17,"Lyons, Jarryd",26y 335d,105 (52-0-53 49.52%),54 (0.51),13 (8-0-5 61.54%),5 (0.38)
12,"Martin, Stefan",32y 217d,171 (45-1-125 26.61%),44 (0.26),114 (31-0-83 27.19%),21 (0.18)
36,"Mathieson, Rhys",22y 163d,46 (16-0-30 34.78%),24 (0.52),←,
11,"McCarthy, Lincoln",25y 243d,42 (31-0-11 73.81%),38 (0.90),13 (8-0-5 61.54%),13 (1.00)
6,"McCluggage, Hugh",21y 111d,53 (17-0-36 32.08%),33 (0.62),←,
46,"McInerney, Oscar",24y 347d,27 (11-0-16 40.74%),19 (0.70),←,
25,"McStay, Daniel",23y 363d,92 (26-0-66 28.26%),69 (0.75),←,
9,"Neale, Lachie",26y 29d,148 (73-0-75 49.32%),72 (0.49),13 (8-0-5 61.54%),5 (0.38)
16,"Rayner, Cam",19y 244d,35 (13-0-22 37.14%),33 (0.94),←,
10,"Rich, Daniel",29y 15d,196 (65-1-130 33.42%),105 (0.54),←,
5,"Robinson, Mitch",30y 15d,181 (72-1-108 40.06%),102 (0.56),81 (21-0-60 25.93%),44 (0.54)
29,"Witherden, Alex",20y 285d,43 (15-0-28 34.88%),4 (0.09),←,
15,"Zorko, Dayne",30y 133d,157 (50-0-107 31.85%),170 (1.08),←,
Totals,Totals,25y 130d,2240 (906-6-1328 40.45%),1350 (0.60),,
C,"Fagan, Chris",57y 364d,57 (18-0-39 31.58%),,←,
