Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",22y 166d,22 (10-0-12 45.45%),1 (0.05),←,
18,"Bond, Troy",25y 312d,88 (55-0-33 62.50%),74 (0.84),52 (29-0-23 55.77%),48 (0.92)
24,"Burton, Brett",21y 18d,9 (4-0-5 44.44%),9 (1.00),←,
44,"Caven, Peter",29y 6d,129 (60-0-69 46.51%),53 (0.41),72 (39-0-33 54.17%),32 (0.44)
14,"Connell, Matthew",26y 292d,80 (35-0-45 43.75%),24 (0.30),77 (33-0-44 42.86%),24 (0.31)
33,"Eccles, Andrew",19y 355d,26 (16-0-10 61.54%),17 (0.65),←,
9,"Edwards, Tyson",22y 289d,70 (37-0-33 52.86%),33 (0.47),←,
37,"Golding, Matthew",18y 143d,4 (2-0-2 50.00%),,←,
36,"Goodwin, Simon",22y 147d,37 (25-0-12 67.57%),12 (0.32),←,
34,"Hart, Ben",24y 317d,167 (85-1-81 51.20%),32 (0.19),←,
1,"Herbert, Lucas",21y 251d,4 (1-0-3 25.00%),1 (0.25),←,
11,"James, Brett",26y 158d,91 (47-1-43 52.20%),45 (0.49),49 (30-0-19 61.22%),19 (0.39)
3,"Jarman, Darren",32y 114d,184 (108-0-76 58.70%),273 (1.48),75 (43-0-32 57.33%),151 (2.01)
28,"Johnson, Kane",21y 68d,45 (24-0-21 53.33%),13 (0.29),←,
5,"Koster, Kym",26y 110d,105 (62-1-42 59.52%),37 (0.35),67 (42-0-25 62.69%),24 (0.36)
23,"McLeod, Andrew",22y 291d,88 (47-0-41 53.41%),84 (0.95),←,
15,"Pittman, David",30y 88d,125 (62-1-62 50.00%),34 (0.27),←,
32,"Ricciuto, Mark",23y 348d,137 (66-1-70 48.54%),89 (0.65),←,
10,"Robran, Matthew",28y 64d,94 (54-0-40 57.45%),93 (0.99),87 (50-0-37 57.47%),88 (1.01)
7,"Smart, Nigel",30y 1d,175 (87-1-87 50.00%),86 (0.49),←,
19,"Stevens, Mark",23y 209d,50 (33-0-17 66.00%),39 (0.78),29 (17-0-12 58.62%),19 (0.66)
30,"Vardy, Peter",23y 116d,50 (28-0-22 56.00%),79 (1.58),←,
Totals,Totals,24y 259d,1780 (948-6-826 53.26%),1128 (0.63),,
C,"Blight, Malcolm",49y 95d,222 (132-0-90 59.46%),,61 (37-0-24 60.66%),
