Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",31y 226d,276 (193-2-81 70.29%),191 (0.69),←,
24,"Bews, Jed",21y 216d,21 (12-0-9 57.14%),1 (0.05),←,
46,"Blicavs, Mark",24y 112d,59 (39-0-20 66.10%),16 (0.27),←,
23,"Caddy, Josh",22y 293d,72 (35-0-37 48.61%),52 (0.72),48 (32-0-16 66.67%),35 (0.73)
22,"Duncan, Mitch",24y 38d,108 (80-0-28 74.07%),92 (0.85),←,
44,"Enright, Corey",33y 307d,302 (199-2-101 66.23%),62 (0.21),←,
28,"Gregson, Cory",18y 317d,14 (7-0-7 50.00%),11 (0.79),←,
29,"Guthrie, Cameron",22y 333d,78 (52-0-26 66.67%),16 (0.21),←,
26,"Hawkins, Tom",26y 362d,159 (120-0-39 75.47%),311 (1.96),←,
20,"Johnson, Steve",32y 14d,247 (175-2-70 71.26%),440 (1.78),←,
9,"Kelly, James",31y 201d,267 (181-1-85 67.98%),88 (0.33),←,
39,"Kersten, Shane",22y 125d,18 (13-0-5 72.22%),19 (1.06),←,
8,"Kolodjashnij, Jake",19y 343d,2 (1-0-1 50.00%),,←,
11,"Lang, Darcy",19y 239d,15 (8-0-7 53.33%),9 (0.60),←,
13,"Lonergan, Tom",31y 62d,158 (115-1-42 73.10%),54 (0.34),←,
4,"Mackie, Andrew",30y 345d,228 (172-0-56 75.44%),93 (0.41),←,
32,"Motlop, Steven",24y 128d,81 (53-0-28 65.43%),109 (1.35),←,
21,"Murdoch, Jordan",23y 117d,54 (37-0-17 68.52%),45 (0.83),←,
27,"Stokes, Mathew",30y 238d,186 (141-0-45 75.81%),201 (1.08),←,
7,"Taylor, Harry",29y 36d,173 (131-0-42 75.72%),40 (0.23),←,
40,"Thurlow, Jackson",21y 112d,22 (12-0-10 54.55%),6 (0.27),←,
34,"Walker, Josh",22y 248d,26 (15-0-11 57.69%),26 (1.00),←,
Totals,Totals,25y 267d,2566 (1791-8-767 69.80%),1882 (0.73),,
C,"Scott, Chris",39y 76d,111 (80-0-31 72.07%),,←,
