Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 219d,18 (8-0-10 44.44%),33 (1.83),←,
7,"Allan, Ben",27y 203d,126 (73-0-53 57.94%),89 (0.71),28 (11-0-17 39.29%),17 (0.61)
44,"Bandy, Daniel",20y 169d,9 (5-0-4 55.56%),11 (1.22),←,
24,"Burton, Matthew",25y 352d,18 (8-0-10 44.44%),9 (0.50),←,
42,"Callaghan, Craig",20y 57d,13 (2-0-11 15.38%),5 (0.38),←,
13,"Chisholm, Scott",22y 343d,21 (10-0-11 47.62%),4 (0.19),←,
1,"Edwards, Scott",27y 256d,9 (4-0-5 44.44%),2 (0.22),←,
22,"Godden, Tony",24y 16d,18 (11-0-7 61.11%),11 (0.61),5 (3-0-2 60.00%),3 (0.60)
32,"Harding, Greg",19y 231d,6 (3-0-3 50.00%),,←,
16,"Hynes, David",29y 35d,79 (55-1-23 70.25%),59 (0.75),6 (3-0-3 50.00%),4 (0.67)
38,"Jones, Anthony",21y 138d,17 (8-0-9 47.06%),,←,
11,"Kickett, Dale",28y 1d,72 (34-0-38 47.22%),42 (0.58),26 (11-0-15 42.31%),2 (0.08)
28,"Koops, Steven",17y 286d,2 (1-0-1 50.00%),3 (1.50),←,
36,"Leach, Quenton",23y 259d,25 (10-0-15 40.00%),9 (0.36),←,
17,"Madigan, Greg",26y 102d,62 (35-0-27 56.45%),6 (0.10),22 (8-0-14 36.36%),2 (0.09)
9,"Mann, Peter",25y 241d,67 (29-0-38 43.28%),56 (0.84),28 (11-0-17 39.29%),44 (1.57)
8,"McManus, Shaun",20y 86d,24 (9-0-15 37.50%),18 (0.75),←,
45,"Mitchell, Gavin",23y 129d,6 (3-0-3 50.00%),4 (0.67),←,
25,"Norrish, Jason",24y 100d,42 (20-0-22 47.62%),5 (0.12),22 (8-0-14 36.36%),3 (0.14)
10,"OReilly, Stephen",23y 178d,62 (30-0-32 48.39%),8 (0.13),26 (9-0-17 34.62%),3 (0.12)
4,"Wills, Andrew",24y 123d,78 (48-0-30 61.54%),68 (0.87),19 (8-0-11 42.11%),25 (1.32)
Totals,Totals,23y 255d,774 (406-1-367 52.45%),442 (0.57),,
C,"Neesham, Gerard",41y 146d,28 (11-0-17 39.29%),,←,
