Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Bennett, Darren",8,7,3,11,2,4.0,,,,,,,1.0,1.0,,,,,,,,,
44,"Charles, Sean",13,6,6,19,5,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Febey, Steven",10,6,8,18,,,,1.0,,,,,1.0,1.0,,,,,,,,,
43,"Ford, Andrew",,,,,,,1.0,,,,,,,,,,,,,,,,
32,"Goodwin, Andy",2,,,2,,,,,,,,,,,,,,,,,,,
33,"Healy, Greg",9,4,16,25,1,1.0,,,,,,,,1.0,,,,,,,,,
31,"Keogh, Rod",14,6,14,28,1,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
16,"Lovell, Andy",18,8,6,24,1,3.0,,3.0,,,,,,2.0,,,,,,,,,
17,"Lovett, Brett",7,2,14,21,,,,2.0,,,,,2.0,,,,,,,,,,
6,"Lovett, Glenn",22,4,10,32,1,,,6.0,,,,,4.0,2.0,3.0,,,,,,,,
29,"Obst, Andrew",14,7,13,27,2,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
35,"Pickering, Michael",21,11,12,33,4,,1.0,6.0,,,,,3.0,3.0,2.0,,,,,,,,
46,"Robins, Haydn",18,3,9,27,,,,4.0,,,,,,4.0,,,,,,,,,
41,"Rohde, Peter",4,1,7,11,,,,1.0,,,,,,1.0,,,,,,,,,
5,"Schwarz, David",13,3,5,18,2,,7.0,1.0,,,,,,1.0,,,,,,,,,
18,"Stretch, Steven",13,7,4,17,1,,,,,,,,1.0,1.0,,,,,,,,,
49,"Stynes, Brian",7,2,3,10,,,,1.0,,,,,1.0,3.0,,,,,,,,,
11,"Stynes, Jim",11,4,9,20,1,,17.0,,,,,,2.0,3.0,,,,,,,,,
12,"Viney, Todd",8,4,7,15,,,,,,,,,2.0,1.0,,,,,,,,,
8,"Yeats, Graeme",16,5,3,19,,,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,90,149,377,21,14.0,26.0,31.0,,,,,21.0,27.0,6.0,,,,,,,,
Opposition,Opposition,177,56,119,296,16,8.0,14.0,24.0,,,,,27.0,21.0,,,,,,,,,
