Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",26y 210d,67 (31-0-36 46.27%),5 (0.07),3 (2-0-1 66.67%),
15,"Amon, Karl",25y 227d,81 (47-0-34 58.02%),38 (0.47),←,
14,"Bergman, Miles",19y 167d,3 (2-0-1 66.67%),,←,
10,"Boak, Travis",32y 245d,286 (143-1-142 50.17%),181 (0.63),←,
3,"Burton, Ryan",24y 62d,74 (42-1-31 57.43%),9 (0.12),27 (17-0-10 62.96%),4 (0.15)
18,"Butters, Zak",20y 207d,39 (24-0-15 61.54%),26 (0.67),←,
33,"Byrne-Jones, Darcy",25y 195d,108 (62-0-46 57.41%),6 (0.06),←,
17,"Clurey, Tom",27y 11d,102 (62-0-40 60.78%),,←,
22,"Dixon, Charlie",30y 192d,156 (74-1-81 47.76%),252 (1.62),91 (55-0-36 60.44%),158 (1.74)
28,"Drew, Willem",22y 184d,13 (7-0-6 53.85%),3 (0.23),←,
7,"Duursma, Xavier",20y 270d,38 (25-0-13 65.79%),19 (0.50),←,
13,"Fantasia, Orazio",25y 201d,83 (36-1-46 43.98%),119 (1.43),3 (2-0-1 66.67%),8 (2.67)
19,"Georgiades, Mitch",19y 187d,9 (6-0-3 66.67%),14 (1.56),←,
9,"Gray, Robbie",33y 4d,240 (122-0-118 50.83%),336 (1.40),←,
8,"Hartlett, Hamish",30y 232d,185 (93-1-91 50.54%),75 (0.41),←,
5,"Houston, Dan",23y 326d,80 (49-0-31 61.25%),12 (0.15),←,
1,"Jonas, Tom",30y 84d,161 (88-1-72 54.97%),1 (0.01),←,
38,"Ladhams, Peter",23y 79d,18 (11-0-7 61.11%),10 (0.56),←,
29,"Lycett, Scott",28y 189d,111 (71-0-40 63.96%),55 (0.50),36 (23-0-13 63.89%),10 (0.28)
4,"Marshall, Todd",22y 177d,36 (27-0-9 75.00%),38 (1.06),←,
6,"Motlop, Steven",30y 22d,187 (121-2-64 65.24%),209 (1.12),52 (31-0-21 59.62%),34 (0.65)
20,"Rozee, Connor",21y 71d,39 (24-0-15 61.54%),38 (0.97),←,
16,"Wines, Ollie",26y 178d,161 (92-0-69 57.14%),71 (0.44),←,
Totals,Totals,25y 241d,2277 (1259-8-1010 55.29%),1517 (0.67),,
C,"Hinkley, Ken",54y 185d,181 (105-0-76 58.01%),,←,
