Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30 ↑,"Conca, Reece",4,1,1,5,,,,,,,,4.0,,3.0,,,5.0,,,,,,35.0
9,"Cotchin, Trent",12,3,5,17,,1.0,,6.0,,6.0,3.0,1.0,2.0,,,5.0,13.0,,,2.0,,1.0,85.0
43,"Dea, Matt",7,7,5,12,,,,4.0,2.0,,,1.0,2.0,,,3.0,9.0,,,3.0,,,73.0
3,"Deledio, Brett",19,5,12,31,1,,,3.0,8.0,3.0,1.0,1.0,1.0,,,5.0,20.0,,,2.0,2.0,,91.0
10,"Edwards, Shane",7,2,10,17,,,1.0,3.0,1.0,2.0,,,1.0,,,6.0,11.0,,,1.0,,1.0,86.0
15,"Farmer, Mitch",4,2,6,10,,,,2.0,1.0,,,4.0,,4.0,,2.0,8.0,,,2.0,,,75.0
41,"Foley, Nathan",12,1,12,24,,,,3.0,1.0,,5.0,3.0,,1.0,,10.0,14.0,,,1.0,,,80.0
25,"Graham, Angus",2,1,6,8,,,19.0,4.0,,,,8.0,,5.0,,4.0,4.0,1.0,,2.0,,,74.0
6,"Grigg, Shaun",9,3,9,18,,,,1.0,3.0,1.0,4.0,,,,,4.0,14.0,,,3.0,,,91.0
14,"Houli, Bachar",12,4,11,23,1,,,2.0,5.0,2.0,3.0,2.0,,,,8.0,13.0,,,,1.0,,81.0
23 ↓,"Jackson, Daniel",6,2,6,12,,,,2.0,1.0,3.0,2.0,1.0,,1.0,,6.0,6.0,,,,,1.0,41.0
28,"King, Jake",4,1,5,9,1,,,3.0,,1.0,,1.0,,1.0,,6.0,3.0,1.0,,,,,91.0
4,"Martin, Dustin",11,,12,23,,,,4.0,2.0,2.0,9.0,4.0,1.0,3.0,,14.0,8.0,,,,,4.0,83.0
16,"McGuane, Luke",10,4,6,16,,,,6.0,4.0,1.0,,6.0,1.0,2.0,,5.0,11.0,,,4.0,,,92.0
13,"Miller, Brad",7,6,10,17,2,2.0,,,,3.0,,4.0,1.0,2.0,,6.0,11.0,2.0,2.0,2.0,,,97.0
20,"Morton, Mitch",10,3,8,18,1,,,2.0,,,1.0,,,,,7.0,10.0,,,,,1.0,80.0
26,"Nahas, Robin",4,2,7,11,1,1.0,,3.0,,2.0,1.0,3.0,,2.0,,7.0,5.0,,,,,,91.0
18,"Rance, Alex",7,1,11,18,,,1.0,2.0,4.0,,2.0,2.0,2.0,1.0,,9.0,9.0,,,10.0,,,98.0
8,"Riewoldt, Jack",9,7,6,15,4,1.0,,2.0,,2.0,,2.0,1.0,,,10.0,4.0,5.0,5.0,2.0,,1.0,98.0
2,"Thursfield, Will",6,6,3,9,,,,2.0,2.0,,,2.0,,2.0,,2.0,7.0,1.0,,4.0,,,89.0
21,"Tuck, Shane",12,6,17,29,1,,,2.0,2.0,6.0,5.0,2.0,,2.0,,13.0,17.0,,,5.0,,,86.0
29,"Vickery, Ty",8,5,4,12,2,,6.0,1.0,1.0,1.0,,2.0,2.0,1.0,,6.0,7.0,,2.0,2.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,72,172,354,14,6.0,27.0,57.0,37.0,35.0,36.0,53.0,14.0,30.0,,138.0,209.0,10.0,9.0,45.0,3.0,10.0,
Opposition,Opposition,200,81,177,377,22,15.0,40.0,71.0,20.0,60.0,44.0,35.0,30.0,13.0,6.0,149.0,232.0,14.0,13.0,49.0,16.0,12.0,
