Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",30y 312d,163 (92-1-70 56.75%),571 (3.50),157 (87-1-69 55.73%),561 (3.57)
3,"Bairstow, Mark",29y 15d,107 (66-1-40 62.15%),134 (1.25),←,
6,"Barnes, John",23y 68d,18 (9-1-8 52.78%),14 (0.78),6 (3-0-3 50.00%),2 (0.33)
40,"Brown, Paul",23y 94d,32 (21-0-11 65.63%),44 (1.38),←,
16,"Brownless, Bill",25y 193d,120 (65-1-54 54.58%),283 (2.36),←,
19,"Bruns, Neville",33y 310d,220 (117-1-102 53.41%),172 (0.78),←,
7,"Couch, Paul",28y 20d,158 (89-0-69 56.33%),136 (0.86),←,
33,"Forssman, Darren",21y 329d,28 (19-0-9 67.86%),21 (0.75),←,
14,"Handley, Steven",22y 16d,19 (14-0-5 73.68%),5 (0.26),←,
29,"Hinkley, Ken",25y 313d,70 (40-0-30 57.14%),54 (0.77),59 (36-0-23 61.02%),33 (0.56)
32,"Hocking, Garry",23y 305d,94 (54-1-39 57.98%),91 (0.97),←,
18,"MacNish, Andrew",26y 332d,21 (14-0-7 66.67%),31 (1.48),1 (1-0-0 100.00%),2 (2.00)
21,"Mansfield, Michael",21y,33 (20-0-13 60.61%),30 (0.91),←,
17,"McGrath, Tim",21y 306d,26 (18-0-8 69.23%),,19 (14-0-5 73.68%),
13,"Merriman, Russell",24y 124d,19 (13-0-6 68.42%),25 (1.32),←,
2,"Miles, Geoff",30y 211d,115 (61-0-54 53.04%),60 (0.52),13 (9-0-4 69.23%),20 (1.54)
15,"Riccardi, Peter",19y 235d,13 (11-0-2 84.62%),18 (1.38),←,
8,"Scott, Robert",23y 160d,97 (55-1-41 57.22%),130 (1.34),←,
37,"Simpson, Sean",22y 114d,31 (20-0-11 64.52%),8 (0.26),24 (19-0-5 79.17%),7 (0.29)
26,"Stoneham, Barry",24y 181d,125 (71-1-53 57.20%),111 (0.89),←,
Totals,Totals,25y 36d,1509 (869-8-632 57.59%),1938 (1.28),,
C,"Blight, Malcolm",42y 174d,108 (63-0-45 58.33%),,92 (57-0-35 61.96%),
