Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",21y 134d,10 (3-0-7 30.00%),1 (0.10),←,
27,"Ball, Jason",31y 135d,151 (90-0-61 59.60%),154 (1.02),48 (27-0-21 56.25%),40 (0.83)
21,"Barry, Leo",26y 321d,124 (68-0-56 54.84%),50 (0.40),←,
42,"Bevan, Paul",19y 190d,2 (1-0-1 50.00%),2 (1.00),←,
6,"Bolton, Craig",23y 309d,55 (33-0-22 60.00%),10 (0.18),26 (16-0-10 61.54%),
24,"Bolton, Jude",24y 20d,93 (46-1-46 50.00%),56 (0.60),←,
28,"Crouch, Jared",26y 30d,134 (68-1-65 51.12%),28 (0.21),←,
12,"Fosdike, Nic",24y 38d,94 (47-1-46 50.53%),44 (0.47),←,
37,"Goodes, Adam",24y 87d,113 (56-1-56 50.00%),135 (1.19),←,
1,"Hall, Barry",27y 56d,131 (56-2-73 43.51%),269 (2.05),43 (22-1-20 52.33%),125 (2.91)
18,"James, Heath",24y 28d,9 (5-0-4 55.56%),,←,
17,"Kennelly, Tadhg",22y 278d,53 (30-0-23 56.60%),19 (0.36),←,
31,"Kirk, Brett",27y 162d,75 (38-1-36 51.33%),36 (0.48),←,
4,"Mathews, Ben",25y 127d,112 (57-1-54 51.34%),19 (0.17),←,
11,"Maxfield, Stuart",31y 361d,262 (130-3-129 50.19%),144 (0.55),173 (95-2-76 55.49%),79 (0.46)
3,"McVeigh, Jarrad",18y 363d,2 (1-0-1 50.00%),1 (0.50),←,
5,"OKeefe, Ryan",23y 71d,45 (24-0-21 53.33%),38 (0.84),←,
19,"OLoughlin, Michael",27y 44d,183 (100-2-81 55.19%),285 (1.56),←,
30,"Roberts-Thomson, Lewis",20y 209d,18 (11-0-7 61.11%),5 (0.28),←,
22,"Saddington, Jason",24y 164d,127 (64-1-62 50.79%),33 (0.26),←,
13,"Schneider, Adam",19y 328d,25 (16-0-9 64.00%),31 (1.24),←,
10,"Williams, Paul",31y 1d,256 (115-3-138 45.51%),290 (1.13),67 (34-1-32 51.49%),67 (1.00)
Totals,Totals,24y 290d,2074 (1059-17-998 51.06%),1650 (0.80),,
C,"Roos, Paul",40y 282d,36 (22-0-14 61.11%),,←,
