North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",21y 346d,28 (20-0-8 71.43%),4 (0.14),←,
11,"Archer, Glenn",23y 75d,82 (49-0-33 59.76%),47 (0.57),←,
26,"Bell, Peter",20y 98d,12 (8-0-4 66.67%),12 (1.00),10 (8-0-2 80.00%),10 (1.00)
12,"Blakey, John",29y 319d,210 (99-0-111 47.14%),67 (0.32),75 (47-0-28 62.67%),29 (0.39)
16,"Capuano, Mathew",20y 279d,26 (17-0-9 65.38%),9 (0.35),←,
18,"Carey, Wayne",25y 11d,133 (78-0-55 58.65%),337 (2.53),←,
27,"Crocker, Darren",29y 73d,139 (66-1-72 47.84%),98 (0.71),←,
25,"Daniltchenko, Jason",20y 279d,18 (13-0-5 72.22%),10 (0.56),←,
6,"Fairley, Ian",31y 263d,203 (106-2-95 52.71%),148 (0.73),←,
17,"Freeborn, Glenn",23y 122d,18 (13-0-5 72.22%),10 (0.56),←,
34,"King, David",24y 92d,51 (33-0-18 64.71%),13 (0.25),←,
7,"Laidley, Dani",29y 72d,125 (75-1-49 60.40%),13 (0.10),73 (46-0-27 63.01%),2 (0.03)
4,"Martyn, Mick",27y 281d,161 (87-1-73 54.35%),14 (0.09),←,
31,"McKernan, Corey",22y 171d,56 (38-0-18 67.86%),56 (1.00),←,
22,"Roberts, Mark",30y 345d,151 (73-0-78 48.34%),125 (0.83),74 (47-0-27 63.51%),106 (1.43)
3,"Rock, Anthony",25y 252d,122 (72-0-50 59.02%),100 (0.82),←,
2,"Schwass, Wayne",27y 193d,149 (79-0-70 53.02%),87 (0.58),←,
8,"Scott, Robert",27y 98d,166 (98-1-67 59.34%),189 (1.14),34 (23-0-11 67.65%),25 (0.74)
24,"Sholl, Craig",28y 160d,138 (78-0-60 56.52%),35 (0.25),←,
37,"Simpson, Adam",20y 112d,12 (10-0-2 83.33%),10 (0.83),←,
10,"Stevens, Anthony",24y 341d,117 (67-0-50 57.26%),58 (0.50),←,
Totals,Totals,25y 172d,2117 (1179-6-932 55.69%),1442 (0.68),,
C,"Pagan, Denis",48y 257d,80 (51-0-29 63.75%),,←,
