St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",15,7,9,24,,,,4.0,4.0,1.0,,5.0,3.0,1.0,,9.0,13.0,1.0,,4.0,,,89.0
36,"Bonner, Riley",14,3,3,17,,,,1.0,2.0,2.0,,3.0,,,,2.0,13.0,,,,1.0,,78.0
13,"Byrnes, Ryan",12,8,9,21,,,,5.0,1.0,2.0,,3.0,1.0,,,3.0,18.0,,,1.0,,,86.0
21,"Cordy, Zaine",5,4,3,8,,,,1.0,,,,3.0,1.0,,,4.0,4.0,1.0,,8.0,,,86.0
23,"Henry, Liam",9,2,5,14,2,2.0,,1.0,,3.0,1.0,,1.0,,,8.0,5.0,1.0,1.0,1.0,,2.0,70.0
1,"Higgins, Jack",8,1,5,13,4,1.0,,3.0,,2.0,,1.0,2.0,,1.0,11.0,1.0,,,3.0,,2.0,86.0
8,"Hill, Bradley",13,4,6,19,1,,,1.0,2.0,4.0,,2.0,1.0,,,3.0,16.0,,,,,1.0,76.0
3 ↑,"Jones, Zak",6,4,9,15,,,,,,1.0,,,,,,,15.0,,,,,,48.0
12,"King, Max",12,8,3,15,3,,,1.0,,7.0,,3.0,3.0,1.0,,6.0,9.0,2.0,3.0,,,2.0,93.0
19,"Marshall, Rowan",14,4,10,24,,,13.0,1.0,,7.0,11.0,6.0,4.0,3.0,2.0,16.0,7.0,,,5.0,,,86.0
28,"Membrey, Tim",9,5,3,12,2,1.0,,,,2.0,,3.0,1.0,1.0,,6.0,7.0,,1.0,1.0,,,91.0
10,"Owens, Mitch",13,5,9,22,,1.0,,5.0,2.0,5.0,2.0,2.0,4.0,1.0,,10.0,13.0,1.0,,3.0,,,80.0
25,"Phillipou, Mattaes",6,,6,12,1,1.0,,1.0,1.0,1.0,1.0,2.0,,,,4.0,8.0,,,,,,82.0
6,"Ross, Sebastian",13,2,9,22,,,,7.0,1.0,3.0,4.0,4.0,,1.0,,8.0,14.0,,,2.0,,,76.0
43,"Sharman, Cooper",7,5,4,11,1,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,6.0,5.0,1.0,3.0,1.0,,,79.0
35,"Sinclair, Jack",14,7,7,21,,,,1.0,3.0,2.0,2.0,3.0,1.0,1.0,,4.0,13.0,,,,,,86.0
9,"Steele, Jack",10,4,16,26,,,,11.0,1.0,4.0,6.0,2.0,2.0,,,10.0,17.0,,,2.0,,,85.0
14,"Stocker, Liam",7,3,4,11,,,,1.0,2.0,1.0,,1.0,2.0,1.0,,7.0,5.0,1.0,,3.0,,,75.0
7,"Wanganeen-Milera, Nasiah",25,11,7,32,,,,,4.0,3.0,,5.0,,,3.0,5.0,25.0,,,4.0,1.0,,80.0
44,"Wilkie, Callum",14,9,6,20,,,,,2.0,,,2.0,2.0,2.0,,4.0,15.0,,,4.0,,,100.0
22,"Wilson, Darcy",6,6,6,12,,1.0,,2.0,2.0,1.0,,1.0,,,,,12.0,,1.0,,,1.0,67.0
2,"Windhager, Marcus",10,3,14,24,,,,6.0,1.0,2.0,7.0,7.0,1.0,3.0,,16.0,10.0,,,,,,81.0
32 ↓,"Wood, Mason",2,1,1,3,,,,,,,,,,,,,2.0,,,,,,18.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,244,106,154,398,14,10.0,13.0,52.0,30.0,55.0,35.0,59.0,30.0,16.0,6.0,142.0,247.0,8.0,9.0,42.0,2.0,8.0,
Opposition,Opposition,203,79,145,348,12,7.0,47.0,54.0,41.0,42.0,31.0,78.0,16.0,30.0,,142.0,202.0,15.0,10.0,44.0,2.0,7.0,
