Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",27y 8d,111 (71-0-40 63.96%),69 (0.62),8 (4-0-4 50.00%),9 (1.13)
26,"Bickley, Mark",23y 291d,48 (23-0-25 47.92%),6 (0.13),←,
50,"Groom, Chris",19y 267d,6 (3-0-3 50.00%),5 (0.83),←,
34,"Hart, Ben",18y 317d,30 (15-0-15 50.00%),4 (0.13),←,
35,"Jameson, Rod",22y 326d,40 (21-0-19 52.50%),76 (1.90),←,
2,"Jarman, Andrew",27y 128d,45 (23-0-22 51.11%),24 (0.53),←,
13,"Lee, Scott",29y 351d,51 (25-0-26 49.02%),15 (0.29),←,
27,"Liptak, Matthew",23y 22d,42 (22-0-20 52.38%),56 (1.33),←,
18,"Maynard, Rodney",26y 243d,52 (25-0-27 48.08%),13 (0.25),←,
10,"McDermott, Chris",29y 199d,51 (25-0-26 49.02%),18 (0.35),←,
11,"McGuinness, Tony",29y 16d,157 (74-2-81 47.77%),158 (1.01),48 (24-0-24 50.00%),50 (1.04)
25,"Mickan, Mark",32y 112d,85 (29-0-56 34.12%),38 (0.45),37 (17-0-20 45.95%),12 (0.32)
6,"Modra, Tony",24y 82d,16 (8-0-8 50.00%),73 (4.56),←,
46,"Patterson, Paul",27y 236d,8 (4-0-4 50.00%),2 (0.25),←,
52,"Rehn, Shaun",21y 278d,29 (15-0-14 51.72%),8 (0.28),←,
32,"Ricciuto, Mark",17y 348d,4 (1-0-3 25.00%),1 (0.25),←,
3,"Rowe, Stephen",27y 200d,17 (8-0-9 47.06%),14 (0.82),←,
7,"Smart, Nigel",24y 1d,44 (21-0-23 47.73%),4 (0.09),←,
12,"Tregenza, Simon",22y 74d,38 (19-0-19 50.00%),7 (0.18),←,
33,"Weidemann, Wayne",26y 213d,28 (13-0-15 46.43%),1 (0.04),←,
Totals,Totals,25y 39d,902 (445-2-455 49.33%),592 (0.66),,
C,"Cornes, Graham",45y 52d,52 (25-0-27 48.08%),,←,
