Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Biddiscombe, Craig",24y 225d,63 (38-1-24 61.11%),11 (0.17),29 (17-0-12 58.62%),5 (0.17)
11,"Bowden, Joel",22y 317d,86 (46-0-40 53.49%),85 (0.99),←,
17,"Broderick, Paul",31y 121d,244 (120-1-123 49.39%),158 (0.65),151 (81-1-69 53.97%),78 (0.52)
15,"Cameron, Leon",28y 244d,197 (107-3-87 55.08%),75 (0.38),25 (14-0-11 56.00%),7 (0.28)
9,"Campbell, Wayne",28y 223d,206 (96-1-109 46.84%),128 (0.62),←,
6,"Chaffey, Mark",23y 363d,64 (31-0-33 48.44%),16 (0.25),←,
10,"Daffy, Nick",27y 358d,157 (82-1-74 52.55%),180 (1.15),←,
7,"Dragicevic, Marc",20y 35d,43 (22-0-21 51.16%),24 (0.56),←,
25,"Gale, Brendon",32y 290d,228 (101-1-126 44.52%),207 (0.91),←,
2,"Gaspar, Darren",24y 349d,127 (59-0-68 46.46%),12 (0.09),106 (52-0-54 49.06%),11 (0.10)
20,"Hall, Ray",20y 189d,7 (6-0-1 85.71%),4 (0.57),←,
1,"Hilton, Rory",22y 19d,39 (17-0-22 43.59%),26 (0.67),30 (14-0-16 46.67%),23 (0.77)
16,"Holland, Ben",23y 359d,93 (48-0-45 51.61%),108 (1.16),←,
39,"Kellaway, Andrew",25y 162d,62 (32-0-30 51.61%),13 (0.21),←,
3,"Kellaway, Duncan",28y 76d,148 (76-1-71 51.69%),10 (0.07),←,
33,"Knights, Matthew",30y 211d,244 (103-0-141 42.21%),128 (0.52),←,
5,"Ottens, Brad",21y 99d,60 (30-0-30 50.00%),59 (0.98),←,
12,"Richardson, Matthew",26y 46d,128 (63-0-65 49.22%),407 (3.18),←,
4,"Rogers, Matthew",27y 160d,143 (77-1-65 54.20%),131 (0.92),←,
19,"Sziller, Steven",28y 140d,124 (58-1-65 47.18%),38 (0.31),6 (5-0-1 83.33%),
32,"Tivendale, Greg",22y 15d,40 (20-0-20 50.00%),24 (0.60),←,
29,"Torney, Jason",23y 322d,79 (41-1-37 52.53%),9 (0.11),←,
Totals,Totals,25y 263d,2582 (1273-12-1297 49.30%),1853 (0.72),,
C,"Frawley, Danny",37y 238d,28 (16-0-12 57.14%),,←,
