Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",10,1,7,17,,1.0,,10.0,2.0,3.0,5.0,1.0,2.0,1.0,,6.0,8.0,,,3.0,,,85.0
18,"Banfield, Todd",5,,6,11,,2.0,,7.0,,2.0,,3.0,2.0,2.0,,10.0,2.0,,,1.0,,1.0,87.0
20,"Black, Simon",12,2,10,22,1,,,8.0,1.0,4.0,6.0,1.0,3.0,,,14.0,8.0,,,3.0,,,85.0
16,"Brown, Jonathan",8,4,6,14,1,1.0,1.0,1.0,,,,3.0,2.0,1.0,,8.0,6.0,2.0,2.0,1.0,,,90.0
44,"Cornelius, Aaron",3,2,5,8,,,1.0,3.0,,2.0,,3.0,1.0,1.0,,4.0,3.0,,,1.0,,,87.0
47,"Crisp, Jack",8,1,4,12,,,,5.0,1.0,2.0,4.0,5.0,,2.0,,8.0,3.0,,,,,,71.0
39 ↓,"Drummond, Josh",5,,1,6,,,,2.0,1.0,,1.0,,,,,2.0,2.0,,,1.0,,,49.0
41,"Golby, Mitch",10,1,6,16,,,,3.0,4.0,1.0,1.0,3.0,1.0,1.0,,7.0,8.0,,,4.0,,,95.0
11,"Hanley, Pearce",10,3,8,18,,,,2.0,4.0,1.0,,1.0,,,,8.0,8.0,,,5.0,,,84.0
22,"Hudson, Ben",9,,6,15,,,39.0,5.0,2.0,4.0,5.0,2.0,1.0,1.0,,14.0,,,,6.0,,1.0,81.0
28 ↑,"Karnezis, Patrick",4,,2,6,,3.0,,3.0,,1.0,1.0,2.0,1.0,,,3.0,2.0,,,,,,34.0
35,"Lester, Ryan",7,1,5,12,,,,3.0,1.0,,2.0,1.0,1.0,,,8.0,4.0,,,,,,90.0
36,"Maguire, Matt",5,,4,9,,,3.0,5.0,1.0,1.0,,1.0,2.0,1.0,,6.0,2.0,,,15.0,,,96.0
9,"McGrath, Ashley",10,,5,15,1,1.0,,3.0,,3.0,1.0,1.0,4.0,,,10.0,4.0,,,1.0,,,86.0
21,"Merrett, Daniel",11,1,5,16,,,3.0,9.0,2.0,3.0,,10.0,,3.0,,7.0,3.0,,,14.0,,,96.0
24,"Patfull, Joel",8,3,4,12,,,,5.0,4.0,1.0,,5.0,1.0,2.0,,6.0,4.0,,,2.0,,,93.0
4,"Polec, Jared",15,1,5,20,,1.0,,3.0,3.0,7.0,3.0,1.0,1.0,,,10.0,8.0,,,,,,86.0
29,"Raines, Andrew",10,1,2,12,,1.0,,7.0,,3.0,,5.0,2.0,3.0,,7.0,6.0,,,2.0,,,83.0
30,"Redden, Jack",16,,5,21,,,,7.0,2.0,3.0,6.0,4.0,4.0,2.0,,12.0,6.0,,,2.0,,,84.0
10,"Rich, Daniel",11,2,10,21,,2.0,,4.0,,3.0,5.0,4.0,1.0,1.0,,15.0,6.0,1.0,,1.0,,,72.0
38,"Rockliff, Tom",18,5,14,32,1,,,8.0,3.0,6.0,5.0,1.0,1.0,,1.0,16.0,18.0,,,4.0,,,86.0
3,"Sheldon, Sam",6,2,4,10,,,,8.0,,4.0,,2.0,,,,5.0,5.0,,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,30,124,325,4,17.0,47.0,111.0,31.0,54.0,45.0,59.0,30.0,21.0,1.0,186.0,116.0,3.0,2.0,68.0,,2.0,
Opposition,Opposition,226,52,116,342,12,7.0,49.0,94.0,46.0,46.0,44.0,58.0,21.0,30.0,5.0,161.0,144.0,5.0,6.0,65.0,5.0,8.0,
