Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",28y 344d,168 (68-1-99 40.77%),111 (0.66),13 (6-0-7 46.15%),3 (0.23)
17,"Bowey, Jake",21y 319d,58 (39-0-19 67.24%),6 (0.10),←,
37,"Chandler, Kade",24y 196d,52 (31-0-21 59.62%),41 (0.79),←,
31,"Fritsch, Bayley",27y 234d,145 (83-1-61 57.59%),248 (1.71),←,
11,"Gawn, Max",32y 210d,220 (110-1-109 50.23%),108 (0.49),←,
15,"Langdon, Ed",28y 177d,175 (95-1-79 54.57%),74 (0.42),107 (70-1-36 65.89%),41 (0.38)
16,"Laurie, Bailey",22y 125d,10 (6-0-4 60.00%),2 (0.20),←,
8,"Lever, Jake",28y 144d,175 (111-1-63 63.71%),5 (0.03),119 (73-1-45 61.76%),2 (0.02)
1,"May, Steven",32y 199d,234 (107-2-125 46.15%),24 (0.10),111 (69-1-41 62.61%),3 (0.03)
25,"McDonald, Tom",31y 313d,228 (102-1-125 44.96%),169 (0.74),←,
4,"McVee, Judd",20y 355d,44 (26-0-18 59.09%),,←,
18,"Melksham, Jake",32y 333d,225 (118-1-106 52.67%),186 (0.83),111 (66-0-45 59.46%),129 (1.16)
45,"Moniz-Wakefield, Andy",20y 275d,5 (2-0-3 40.00%),,←,
30,"Neal-Bullen, Alex",28y 200d,172 (100-1-71 58.43%),115 (0.67),←,
13,"Oliver, Clayton",27y 5d,181 (103-1-77 57.18%),54 (0.30),←,
35,"Petty, Harry",24y 258d,78 (44-1-33 57.05%),25 (0.32),←,
36,"Pickett, Kysaiah",23y 55d,102 (67-1-34 66.18%),153 (1.50),←,
24,"Rivers, Trent",22y 363d,96 (64-1-31 67.19%),8 (0.08),←,
42,"Turner, Daniel",22y 181d,14 (7-0-7 50.00%),12 (0.86),←,
2,"van Rooyen, Jacob",21y 102d,37 (24-0-13 64.86%),54 (1.46),←,
7,"Viney, Jack",30y 105d,215 (99-1-115 46.28%),64 (0.30),←,
6,"Windsor, Caleb",19y 48d,19 (10-0-9 52.63%),8 (0.42),←,
40,"Woewodin, Taj",21y 123d,18 (12-0-6 66.67%),2 (0.11),←,
Totals,Totals,25y 314d,2671 (1428-15-1228 53.46%),1469 (0.55),,
C,"Goodwin, Simon",47y 214d,179 (103-1-75 57.82%),,178 (103-1-74 58.15%),
