Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Aleer, Leek",22y 313d,11 (4-0-7 36.36%),,←,
7,"Ash, Lachie",23y 8d,93 (45-1-47 48.92%),6 (0.06),←,
14,"Bedford, Toby",24y 33d,52 (33-0-19 63.46%),28 (0.54),34 (21-0-13 61.76%),19 (0.56)
32,"Briggs, Kieren",24y 267d,41 (24-0-17 58.54%),7 (0.17),←,
46,"Brown, Callum",23y 319d,41 (22-0-19 53.66%),42 (1.02),←,
44,"Buckley, Jack",26y 195d,56 (29-1-26 52.68%),1 (0.02),←,
17,"Callaghan, Finn",21y 64d,40 (20-0-20 50.00%),6 (0.15),←,
3,"Coniglio, Stephen",30y 197d,211 (98-1-112 46.68%),119 (0.56),←,
13,"Cumming, Isaac",25y 323d,76 (35-1-40 46.71%),8 (0.11),←,
16,"Daniels, Brent",25y 112d,97 (53-0-44 54.64%),62 (0.64),←,
12,"Green, Tom",23y 158d,82 (38-1-43 46.95%),31 (0.38),←,
4,"Greene, Toby",30y 278d,229 (108-2-119 47.60%),353 (1.54),←,
35,"Gruzewski, Max",19y 344d,2 (0-0-2 0.00%),2 (1.00),←,
27,"Himmelberg, Harry",28y 52d,167 (90-2-75 54.49%),161 (0.96),←,
23,"Hogan, Jesse",29y 138d,155 (72-0-83 46.45%),310 (2.00),65 (31-0-34 47.69%),140 (2.15)
39,"Idun, Connor",23y 336d,83 (41-1-41 50.00%),,←,
22,"Kelly, Josh",29y 138d,210 (111-3-96 53.57%),138 (0.66),←,
31,"McMullin, Toby",19y 328d,9 (5-0-4 55.56%),1 (0.11),←,
36,"Perryman, Harry",25y 193d,119 (61-1-57 51.68%),27 (0.23),←,
26,"Riccardi, Jake",24y 235d,65 (32-0-33 49.23%),84 (1.29),←,
28,"Thomas, Harvey",18y 326d,15 (8-0-7 53.33%),6 (0.40),←,
8,"Ward, Callan",34y 80d,305 (135-4-166 44.92%),148 (0.49),245 (103-4-138 42.86%),115 (0.47)
6,"Whitfield, Lachie",29y 347d,224 (110-4-110 50.00%),71 (0.32),←,
Totals,Totals,25y 176d,2383 (1174-22-1187 49.27%),1611 (0.68),,
C,"Kingsley, Adam",48y 314d,41 (23-0-18 56.10%),,←,
