Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
37,"Allan, Ben",21y 216d,2 (1-0-1 50.00%),,←,
8,"Anderson, Dean",22y 291d,29 (24-0-5 82.76%),30 (1.03),←,
7,"Ayres, Gary",29y 233d,202 (152-1-49 75.50%),42 (0.21),←,
23,"Brereton, Dermott",25y 273d,156 (119-1-36 76.60%),350 (2.24),←,
4,"Collins, Andrew",25y 24d,61 (49-0-12 80.33%),13 (0.21),←,
32,"Cooper, Paul",22y 43d,5 (3-0-2 60.00%),,←,
14,"Dear, Greg",27y 32d,105 (85-0-20 80.95%),17 (0.16),←,
13,"Dear, Paul",23y 142d,22 (16-0-6 72.73%),13 (0.59),←,
21,"Dickson, Robert",26y 186d,17 (14-0-3 82.35%),12 (0.71),←,
9,"DiPierdomenico, Robert",32y 14d,230 (164-0-66 71.30%),127 (0.55),←,
19,"Dunstall, Jason",25y 278d,117 (95-0-22 81.20%),518 (4.43),←,
24,"Langford, Chris",27y 137d,154 (121-1-32 78.90%),26 (0.17),←,
12,"Lawrence, Stephen",21y 27d,12 (9-0-3 75.00%),5 (0.42),←,
15,"Morris, Russell",27y 352d,91 (69-1-21 76.37%),50 (0.55),←,
35,"Morrissey, James",25y 227d,48 (39-0-9 81.25%),43 (0.90),←,
44,"Platten, John",27y 63d,101 (81-0-20 80.20%),105 (1.04),←,
18,"Pritchard, Darrin",24y 59d,64 (52-0-12 81.25%),28 (0.44),←,
30,"Schwab, Peter",29y 239d,163 (123-1-39 75.77%),37 (0.23),←,
17,"Tuck, Michael",36y 329d,391 (276-1-114 70.72%),315 (0.81),←,
10,"Wittman, Chris",24y 262d,58 (48-0-10 82.76%),58 (1.00),←,
Totals,Totals,26y 117d,2028 (1540-6-482 75.94%),1789 (0.88),,
C,"Jeans, Allan",56y 240d,539 (343-2-194 63.82%),,206 (150-1-55 73.06%),
