Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Dyson, Kevin",26y 103d,32 (17-0-15 53.13%),12 (0.38),←,
20,"Febey, Matthew",23y 361d,26 (13-0-13 50.00%),14 (0.54),←,
21,"Febey, Steven",23y 361d,106 (60-0-46 56.60%),17 (0.16),←,
24,"Gilbert, Phil",23y 273d,14 (7-0-7 50.00%),1 (0.07),←,
14,"Grinter, Rod",28y 81d,125 (68-1-56 54.80%),55 (0.44),←,
30,"Hopgood, Paul",20y 25d,15 (9-0-6 60.00%),1 (0.07),←,
13,"Jakovich, Allen",25y 147d,32 (16-0-16 50.00%),139 (4.34),←,
7,"Kowal, Darren",21y 58d,18 (10-0-8 55.56%),19 (1.06),←,
16,"Lovell, Andy",23y 18d,75 (35-1-39 47.33%),85 (1.13),←,
17,"Lovett, Brett",27y 87d,158 (91-1-66 57.91%),19 (0.12),←,
6,"Lovett, Glenn",24y 23d,65 (30-0-35 46.15%),41 (0.63),←,
3,"Lyon, Garry",25y 336d,146 (87-1-58 59.93%),202 (1.38),←,
38,"Neitz, David",18y 205d,18 (9-0-9 50.00%),15 (0.83),←,
29,"Obst, Andrew",28y 361d,70 (39-0-31 55.71%),40 (0.57),←,
41,"Rohde, Peter",28y 269d,139 (83-1-55 60.07%),23 (0.17),93 (49-1-43 53.23%),17 (0.18)
18,"Stretch, Steven",29y 222d,164 (90-1-73 55.18%),71 (0.43),←,
11,"Stynes, Jim",27y 114d,151 (87-1-63 57.95%),99 (0.66),←,
2,"Tingay, Stephen",23y 2d,75 (43-0-32 57.33%),38 (0.51),←,
12,"Viney, Todd",27y 138d,116 (60-1-55 52.16%),53 (0.46),←,
8,"Yeats, Graeme",28y 328d,157 (85-1-71 54.46%),45 (0.29),←,
Totals,Totals,25y 103d,1702 (939-9-754 55.17%),989 (0.58),,
C,"Balme, Neil",41y 212d,18 (9-0-9 50.00%),,←,
