Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
16,"Croft, Matthew",24y 88d,50 (27-2-21 56.00%),27 (0.54),←,
14,"Darcy, Luke",21y 317d,33 (12-1-20 37.88%),26 (0.79),←,
21,"Dent, Matthew",25y 128d,54 (8-0-46 14.81%),11 (0.20),7 (4-0-3 57.14%),2 (0.29)
28,"Dimattina, Paul",22y 184d,18 (9-0-9 50.00%),8 (0.44),←,
32,"Ellis, Craig",21y 355d,31 (14-0-17 45.16%),,←,
3,"Grant, Chris",24y 163d,152 (76-3-73 50.99%),284 (1.87),←,
9,"Hudson, Paul",26y 309d,143 (86-0-57 60.14%),276 (1.93),9 (6-0-3 66.67%),12 (1.33)
6,"Johnson, Brad",20y 311d,61 (25-2-34 42.62%),36 (0.59),←,
4,"Kellett, Nigel",27y 158d,99 (47-2-50 48.48%),41 (0.41),←,
2,"Kolyniuk, Steven",26y 324d,129 (64-1-64 50.00%),131 (1.02),←,
39,"Liberatore, Tony",31y 103d,182 (94-3-85 52.47%),87 (0.48),←,
1,"Minton-Connell, Simon",28y 29d,96 (26-0-70 27.08%),283 (2.95),9 (6-0-3 66.67%),31 (3.44)
10,"Montgomery, Brett",23y 358d,5 (5-0-0 100.00%),5 (1.00),←,
36,"Romero, Jose",25y 297d,135 (68-1-66 50.74%),121 (0.90),46 (19-1-26 42.39%),23 (0.50)
38,"Sir, Sedat",22y 80d,21 (7-1-13 35.71%),,←,
5,"Smith, Rohan",23y 359d,84 (41-2-41 50.00%),47 (0.56),←,
8,"Southern, Daniel",22y 144d,51 (23-1-27 46.08%),9 (0.18),←,
34,"West, Mark",24y 52d,5 (2-0-3 40.00%),,←,
7,"West, Scott",22y 192d,87 (41-1-45 47.70%),36 (0.41),←,
24,"Wira, Brad",25y 70d,31 (11-1-19 37.10%),2 (0.06),30 (11-1-18 38.33%),2 (0.07)
15,"Wynd, Scott",27y 120d,155 (74-3-78 48.71%),25 (0.16),←,
Totals,Totals,24y 267d,1622 (760-24-838 46.86%),1455 (0.90),,
C,"Wallace, Terry",38y 163d,19 (9-0-10 47.37%),,←,
