Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 243d,18 (9-0-9 50.00%),5 (0.28),←,
12,"Akermanis, Jason",28y 142d,229 (144-4-81 63.76%),292 (1.28),191 (121-3-67 64.14%),248 (1.30)
20,"Black, Simon",26y 104d,164 (112-1-51 68.60%),111 (0.68),←,
36,"Bradshaw, Daniel",26y 237d,153 (95-2-56 62.75%),296 (1.93),150 (92-2-56 62.00%),296 (1.97)
16,"Brown, Jonathan",23y 260d,104 (78-0-26 75.00%),151 (1.45),←,
19,"Charman, Jamie",23y,67 (48-1-18 72.39%),20 (0.30),←,
18,"Corrie, Anthony",21y 24d,21 (10-0-11 47.62%),19 (0.90),←,
39,"Drummond, Josh",22y 88d,9 (6-0-3 66.67%),5 (0.56),←,
2,"Johnson, Chris",29y 47d,238 (120-3-115 51.05%),156 (0.66),179 (113-3-63 63.97%),89 (0.50)
27,"Keating, Clark",29y 119d,130 (86-2-42 66.92%),81 (0.62),116 (76-1-39 65.95%),72 (0.62)
44,"Lappin, Nigel",29y 25d,253 (151-4-98 60.47%),168 (0.66),192 (119-3-70 62.76%),128 (0.67)
26,"Macdonald, Joel",20y 279d,26 (15-0-11 57.69%),3 (0.12),←,
9,"McGrath, Ashley",22y 57d,66 (42-1-23 64.39%),49 (0.74),←,
21,"Merrett, Daniel",20y 216d,11 (6-0-5 54.55%),12 (1.09),←,
15,"Michael, Mal",28y 22d,174 (101-1-72 58.33%),26 (0.15),113 (80-1-32 71.24%),3 (0.03)
8,"Notting, Tim",26y 268d,128 (88-1-39 69.14%),105 (0.82),←,
6,"Power, Luke",25y 189d,148 (99-1-48 67.23%),159 (1.07),←,
5,"Scott, Brad",29y 74d,145 (86-2-57 60.00%),44 (0.30),123 (78-2-43 64.23%),38 (0.31)
28,"Selwood, Troy",21y 76d,14 (7-0-7 50.00%),2 (0.14),←,
29,"Sherman, Justin",18y 171d,13 (7-0-6 53.85%),8 (0.62),←,
3,"Voss, Michael",30y 9d,262 (158-2-102 60.69%),238 (0.91),183 (120-1-62 65.85%),166 (0.91)
33,"White, Darryl",32y 34d,264 (144-5-115 55.49%),163 (0.62),174 (105-3-66 61.21%),57 (0.33)
Totals,Totals,25y 56d,2637 (1612-30-995 61.13%),2113 (0.80),,
C,"Matthews, Leigh",53y 137d,390 (239-6-145 62.05%),,166 (114-1-51 68.98%),
