Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 310d,138 (77-0-61 55.80%),61 (0.44),14 (4-0-10 28.57%),6 (0.43)
36,"Blanck, James",22y 217d,17 (7-0-10 41.18%),,←,
16,"Bramble, Lachlan",25y 67d,29 (9-2-18 34.48%),2 (0.07),←,
22,"Breust, Luke",32y 226d,273 (167-2-104 61.54%),507 (1.86),←,
33,"Brockman, Tyler",20y 215d,22 (8-2-12 40.91%),20 (0.91),←,
30,"Butler, Sam",20y 135d,16 (5-0-11 31.25%),12 (0.75),←,
12,"Day, Will",22y 20d,45 (13-0-32 28.89%),6 (0.13),←,
8,"Frost, Sam",29y 301d,154 (55-2-97 36.36%),9 (0.06),63 (19-2-42 31.75%),1 (0.02)
15,"Hardwick, Blake",26y 140d,138 (60-2-76 44.20%),8 (0.06),←,
4,"Impey, Jarman",27y 351d,164 (77-0-87 46.95%),60 (0.37),89 (37-0-52 41.57%),26 (0.29)
23,"Koschitzke, Jacob",22y 349d,44 (14-2-28 34.09%),51 (1.16),←,
2,"Lewis, Mitch",24y 254d,59 (22-2-35 38.98%),106 (1.80),←,
31,"Macdonald, Connor",20y 163d,32 (11-0-21 34.38%),16 (0.50),←,
28,"Mackenzie, Cam",19y 155d,12 (4-0-8 33.33%),3 (0.25),←,
17,"Meek, Lloyd",25y 64d,27 (13-0-14 48.15%),6 (0.22),12 (4-0-8 33.33%),3 (0.25)
40,"Mitchell, Seamus",20y 357d,9 (3-0-6 33.33%),,←,
13,"Moore, Dylan",23y 325d,66 (21-1-44 32.58%),66 (1.00),←,
11,"Nash, Conor",24y 332d,64 (26-1-37 41.41%),16 (0.25),←,
3,"Newcombe, Jai",21y 327d,43 (15-2-26 37.21%),17 (0.40),←,
7,"Reeves, Ned",24y 237d,30 (11-1-18 38.33%),9 (0.30),←,
14,"Scrimshaw, Jack",24y 294d,75 (25-1-49 34.00%),10 (0.13),71 (25-1-45 35.92%),10 (0.14)
37,"Weddle, Josh",19y 31d,8 (3-0-5 37.50%),3 (0.38),←,
5,"Worpel, James",24y 152d,93 (36-2-55 39.78%),34 (0.37),←,
Totals,Totals,24y 12d,1558 (682-22-854 43.77%),1022 (0.66),,
C,"Mitchell, Sam",40y 256d,36 (12-0-24 33.33%),,←,
