Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",26y 300d,174 (77-0-97 44.25%),141 (0.81),←,
7,"Brown, Nathan",27y 66d,161 (71-3-87 45.03%),243 (1.51),24 (7-0-17 29.17%),37 (1.54)
9,"Campbell, Wayne",32y 206d,279 (124-1-154 44.62%),161 (0.58),←,
6,"Chaffey, Mark",27y 346d,147 (61-0-86 41.50%),32 (0.22),←,
24,"Coughlan, Mark",22y 362d,53 (18-0-35 33.96%),28 (0.53),←,
3,"Deledio, Brett",17y 364d,4 (3-0-1 75.00%),1 (0.25),←,
2,"Gaspar, Darren",28y 332d,199 (88-0-111 44.22%),23 (0.12),178 (81-0-97 45.51%),22 (0.12)
34,"Graham, Mark",32y 35d,227 (106-2-119 47.14%),62 (0.27),4 (3-0-1 75.00%),1 (0.25)
20,"Hall, Ray",24y 172d,71 (27-0-44 38.03%),25 (0.35),←,
31,"Hyde, Chris",22y 251d,34 (7-0-27 20.59%),6 (0.18),←,
23,"Jackson, Daniel",18y 357d,10 (3-0-7 30.00%),,←,
39,"Kellaway, Andrew",29y 145d,145 (64-0-81 44.14%),23 (0.16),←,
13,"Knobel, Trent",24y 329d,58 (33-1-24 57.76%),10 (0.17),4 (3-0-1 75.00%),2 (0.50)
27,"Krakouer, Andrew",22y 72d,60 (17-0-43 28.33%),58 (0.97),←,
35,"Newman, Chris",22y 334d,58 (17-0-41 29.31%),7 (0.12),←,
15,"Pettifer, Kayne",23y 85d,41 (17-0-24 41.46%),30 (0.73),←,
4,"Raines, Andrew",19y 40d,3 (2-0-1 66.67%),,←,
12,"Richardson, Matthew",30y 29d,198 (87-0-111 43.94%),596 (3.01),←,
5,"Simmonds, Troy",26y 278d,108 (55-0-53 50.93%),68 (0.63),4 (3-0-1 75.00%),2 (0.50)
10,"Stafford, Greg",30y 233d,179 (80-1-98 44.97%),113 (0.63),49 (18-0-31 36.73%),55 (1.12)
32,"Tivendale, Greg",25y 363d,129 (52-0-77 40.31%),93 (0.72),←,
21,"Tuck, Shane",23y 114d,7 (3-0-4 42.86%),3 (0.43),←,
Totals,Totals,25y 186d,2345 (1012-8-1325 43.16%),1723 (0.73),,
C,"Wallace, Terry",46y 125d,152 (82-2-68 54.61%),,4 (3-0-1 75.00%),
