Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",23y 65d,61 (33-0-28 54.10%),22 (0.36),←,
12,"Anstey, Jacob",20y 95d,13 (6-0-7 46.15%),5 (0.38),←,
29,"Beaumont, Simon",22y 140d,19 (11-0-8 57.89%),10 (0.53),←,
21,"Bradley, Craig",34y 191d,272 (166-2-104 61.40%),198 (0.73),←,
20,"Brown, Fraser",27y 257d,134 (77-1-56 57.84%),83 (0.62),←,
16,"Camporeale, Scott",22y 264d,65 (42-0-23 64.62%),46 (0.71),←,
34,"De Iulio, Ron",26y 17d,75 (44-0-31 58.67%),56 (0.75),←,
35,"Dean, Peter",33y 54d,241 (148-1-92 61.62%),40 (0.17),←,
45,"Franchina, Anthony",20y 203d,4 (1-0-3 25.00%),1 (0.25),←,
36,"Hamill, Aaron",20y 255d,29 (11-0-18 37.93%),18 (0.62),←,
33,"Hogg, Matthew",29y 132d,158 (83-3-72 53.48%),39 (0.25),99 (59-1-39 60.10%),35 (0.35)
27,"Hulme, Darren",20y 296d,14 (4-0-10 28.57%),2 (0.14),←,
43,"Koutoufides, Anthony",25y 104d,113 (68-1-44 60.62%),89 (0.79),←,
17,"Lock, Damien",19y 213d,6 (1-0-5 16.67%),,←,
22,"Manton, Glenn",24y 335d,82 (49-0-33 59.76%),24 (0.29),61 (38-0-23 62.30%),20 (0.33)
5,"McKay, Andrew",27y 292d,114 (72-1-41 63.60%),18 (0.16),←,
19,"Pearce, Brad",26y 259d,58 (36-0-22 62.07%),110 (1.90),56 (36-0-20 64.29%),109 (1.95)
11,"Porter, Mark",21y 203d,10 (3-0-7 30.00%),3 (0.30),←,
7,"Ratten, Brett",26y 295d,148 (87-0-61 58.78%),37 (0.25),←,
23,"Rice, Dean",30y 46d,159 (71-1-87 44.97%),72 (0.45),43 (26-0-17 60.47%),29 (0.67)
14,"Sexton, Michael",27y 58d,154 (94-1-59 61.36%),16 (0.10),←,
8,"Whitnall, Lance",18y 252d,24 (10-0-14 41.67%),27 (1.13),←,
Totals,Totals,25y 0d,1953 (1117-11-825 57.19%),916 (0.47),,
C,"Parkin, David",55y 232d,451 (267-2-182 59.42%),,288 (180-2-106 62.85%),
