Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
44,"Bandy, Daniel",23y 137d,47 (20-0-27 42.55%),40 (0.85),←,
7,"Black, Heath",19y 311d,18 (6-0-12 33.33%),10 (0.56),←,
32,"Bond, Chris",30y 68d,146 (65-1-80 44.86%),45 (0.31),24 (7-0-17 29.17%),5 (0.21)
24,"Burton, Matthew",28y 320d,65 (22-0-43 33.85%),31 (0.48),←,
42,"Callaghan, Craig",23y 26d,72 (22-0-50 30.56%),55 (0.76),←,
31,"Clement, James",22y 212d,56 (19-0-37 33.93%),32 (0.57),←,
12,"Dodd, Brad",22y 12d,22 (7-0-15 31.82%),9 (0.41),←,
2,"Fletcher, Adrian",29y 176d,170 (76-2-92 45.29%),82 (0.48),18 (5-0-13 27.78%),9 (0.50)
35,"Gale, Mark",22y 332d,45 (15-0-30 33.33%),12 (0.27),←,
3,"Harding, Greg",22y 199d,48 (21-0-27 43.75%),1 (0.02),←,
17,"Holland, Brodie",19y 91d,14 (2-0-12 14.29%),13 (0.93),←,
11,"Kickett, Dale",30y 335d,128 (54-0-74 42.19%),54 (0.42),82 (31-0-51 37.80%),14 (0.17)
9,"Mann, Peter",28y 209d,111 (44-0-67 39.64%),99 (0.89),72 (26-0-46 36.11%),87 (1.21)
6,"Modra, Tony",30y 34d,120 (55-1-64 46.25%),447 (3.72),2 (0-0-2 0.00%),7 (3.50)
25,"Norrish, Jason",27y 68d,86 (35-0-51 40.70%),13 (0.15),66 (23-0-43 34.85%),11 (0.17)
5,"Parker, Daniel",24y 314d,24 (8-0-16 33.33%),18 (0.75),←,
23,"Parker, Shane",26y 45d,68 (25-0-43 36.76%),5 (0.07),←,
36,"Prescott, Ashley",26y 205d,92 (47-1-44 51.63%),16 (0.17),2 (0-0-2 0.00%),1 (0.50)
13,"Taylor, Garth",18y 268d,2 (0-0-2 0.00%),3 (1.50),←,
26,"Waterhouse, Clive",24y 285d,44 (17-0-27 38.64%),61 (1.39),←,
4,"Wills, Andrew",27y 91d,128 (68-0-60 53.13%),112 (0.88),69 (28-0-41 40.58%),69 (1.00)
29,"Wira, Brad",27y 19d,64 (30-1-33 47.66%),4 (0.06),3 (0-0-3 0.00%),
Totals,Totals,25y 104d,1570 (658-6-906 41.91%),1162 (0.74),,
C,"Drum, Damian",38y 250d,2 (0-0-2 0.00%),,←,
