St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",11,7,4,15,,,,2.0,2.0,4.0,1.0,3.0,,1.0,,2.0,14.0,1.0,,3.0,1.0,,
21,"Beetham, Caydn",6,5,4,10,,1.0,,,,2.0,,1.0,,,,3.0,8.0,,1.0,1.0,,,
22,"Begley, James",12,6,10,22,1,,,3.0,1.0,1.0,1.0,1.0,1.0,,,7.0,15.0,1.0,2.0,4.0,,,
27,"Blake, Jason",4,4,5,9,,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,2.0,7.0,,1.0,5.0,,,
11,"Callaghan, Craig",12,4,6,18,1,,,1.0,3.0,2.0,4.0,2.0,2.0,,,10.0,6.0,,1.0,1.0,1.0,,
16,"Capuano, Mathew",9,8,7,16,,,8.0,1.0,1.0,,3.0,5.0,1.0,2.0,,7.0,9.0,,,2.0,,,
20,"Clarke, Xavier",4,,2,6,1,,,1.0,,4.0,,1.0,,,,2.0,4.0,,,1.0,1.0,,
18,"Cripps, Jason",7,3,5,12,,,,1.0,3.0,,,3.0,1.0,1.0,,2.0,11.0,,,3.0,,,
26,"Dal Santo, Nick",13,6,12,25,,,,2.0,5.0,1.0,5.0,,1.0,,,13.0,13.0,,,1.0,2.0,,
7,"Hayes, Lenny",10,2,12,22,,,,5.0,1.0,1.0,6.0,3.0,,1.0,,10.0,13.0,,,1.0,,,
8,"Hudghton, Max",1,1,1,2,,,,,1.0,,,,,,,,2.0,,,1.0,,,
5,"Jones, Austinn",9,3,3,12,,,,,1.0,3.0,1.0,1.0,,,,3.0,7.0,,,,,,
33,"Knobel, Trent",,,,,,,3.0,2.0,,,,,,,,,,,,1.0,,,
15,"Lawrence, Steven",15,6,10,25,,,,2.0,4.0,3.0,2.0,4.0,1.0,1.0,,6.0,17.0,,,5.0,2.0,,
44,"Milne, Stephen",17,6,1,18,1,,,2.0,,6.0,,5.0,,3.0,3.0,8.0,7.0,3.0,1.0,3.0,8.0,,
25,"Oliver, Chris",4,1,,4,,1.0,6.0,1.0,,,1.0,,,,,1.0,3.0,1.0,1.0,2.0,,,
1,"Peckett, Justin",8,4,8,16,1,,,5.0,2.0,1.0,2.0,2.0,1.0,,,7.0,8.0,,,4.0,,,
12,"Riewoldt, Nick",13,12,4,17,,,7.0,3.0,6.0,2.0,,2.0,1.0,1.0,1.0,9.0,13.0,4.0,,3.0,,,
40,"Schwarze, Troy",8,4,1,9,2,2.0,,,2.0,1.0,,1.0,1.0,1.0,,1.0,9.0,,1.0,2.0,,,
4,"Thompson, Andrew",5,1,12,17,,,,4.0,,5.0,5.0,1.0,,,2.0,10.0,8.0,,,4.0,,,
13,"Voss, Brett",15,5,12,27,,,,6.0,3.0,3.0,1.0,1.0,3.0,,,12.0,18.0,,,4.0,,,
30,"Wulf, Daniel",9,8,,9,1,1.0,,1.0,4.0,,,3.0,,2.0,,2.0,9.0,,2.0,3.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,96,119,311,8,8.0,25.0,46.0,40.0,40.0,33.0,39.0,14.0,13.0,6.0,117.0,201.0,10.0,10.0,54.0,16.0,,
Opposition,Opposition,153,60,116,269,8,8.0,56.0,60.0,26.0,51.0,40.0,34.0,13.0,14.0,,109.0,166.0,13.0,8.0,36.0,16.0,,
