Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",26y 201d,138 (76-1-61 55.43%),46 (0.33),←,
37,"Chandler, Kade",22y 197d,10 (7-0-3 70.00%),,←,
31,"Fritsch, Bayley",25y 235d,104 (62-1-41 60.10%),161 (1.55),←,
11,"Gawn, Max",30y 211d,176 (85-1-90 48.58%),86 (0.49),←,
14,"Hibberd, Michael",32y 207d,180 (91-2-87 51.11%),14 (0.08),96 (51-1-44 53.65%),3 (0.03)
29,"Hunt, Jayden",27y 117d,109 (59-1-49 54.59%),43 (0.39),←,
6,"Jackson, Luke",20y 303d,47 (35-1-11 75.53%),29 (0.62),←,
23,"Jordon, James",21y 221d,44 (34-1-9 78.41%),13 (0.30),←,
15,"Langdon, Ed",26y 178d,127 (67-1-59 53.15%),56 (0.44),59 (42-1-16 72.03%),23 (0.39)
8,"Lever, Jake",26y 146d,131 (85-1-45 65.27%),3 (0.02),75 (47-1-27 63.33%),
1,"May, Steven",30y 200d,188 (81-2-105 43.62%),23 (0.12),65 (43-1-21 66.92%),2 (0.03)
18,"Melksham, Jake",30y 334d,203 (105-1-97 51.97%),153 (0.75),89 (53-0-36 59.55%),96 (1.08)
30,"Neal-Bullen, Alex",26y 201d,123 (72-1-50 58.94%),84 (0.68),←,
13,"Oliver, Clayton",25y 7d,142 (82-1-59 58.10%),43 (0.30),←,
5,"Petracca, Christian",26y 206d,146 (82-1-63 56.51%),138 (0.95),←,
35,"Petty, Harry",22y 259d,43 (24-1-18 56.98%),6 (0.14),←,
36,"Pickett, Kysaiah",21y 57d,57 (40-1-16 71.05%),78 (1.37),←,
24,"Rivers, Trent",20y 364d,47 (36-1-10 77.66%),5 (0.11),←,
3,"Salem, Christian",27y 14d,139 (71-1-67 51.44%),24 (0.17),←,
9,"Spargo, Charlie",22y 246d,78 (54-1-23 69.87%),50 (0.64),←,
32,"Sparrow, Tom",22y 59d,46 (32-1-13 70.65%),15 (0.33),←,
7,"Viney, Jack",28y 107d,167 (72-1-94 43.41%),47 (0.28),←,
26,"Weideman, Sam",25y 33d,59 (34-0-25 57.63%),62 (1.05),←,
Totals,Totals,25y 242d,2504 (1386-23-1095 55.35%),1179 (0.47),,
C,"Goodwin, Simon",45y 215d,130 (75-1-54 58.08%),,129 (75-1-53 58.53%),
