Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",23y 235d,27 (16-0-11 59.26%),17 (0.63),←,
15,"Amon, Karl",21y 359d,33 (18-0-15 54.55%),20 (0.61),←,
1,"Boak, Travis",29y 12d,218 (102-1-115 47.02%),141 (0.65),←,
33,"Byrne-Jones, Darcy",21y 327d,40 (21-0-19 52.50%),4 (0.10),←,
17,"Clurey, Tom",23y 143d,38 (22-0-16 57.89%),,←,
22,"Dixon, Charlie",26y 324d,103 (39-1-63 38.35%),162 (1.57),38 (20-0-18 52.63%),68 (1.79)
7,"Ebert, Brad",27y 133d,210 (95-1-114 45.48%),108 (0.51),134 (67-1-66 50.37%),75 (0.56)
9,"Gray, Robbie",29y 136d,175 (82-0-93 46.86%),255 (1.46),←,
46,"Gray, Sam",25y 193d,54 (32-0-22 59.26%),33 (0.61),←,
8,"Hartlett, Hamish",26y 364d,145 (67-1-77 46.55%),73 (0.50),←,
43,"Houston, Dan",20y 93d,14 (9-0-5 64.29%),1 (0.07),←,
32,"Howard, Dougal",21y 141d,7 (4-0-3 57.14%),4 (0.57),←,
24,"Impey, Jarman",22y 35d,74 (40-0-34 54.05%),34 (0.46),←,
31,"Johnson, Aidyn",19y 286d,3 (2-0-1 66.67%),2 (0.67),←,
42,"Jonas, Tom",26y 216d,102 (51-1-50 50.49%),1 (0.01),←,
3,"Neade, Jake",23y 76d,55 (31-0-24 56.36%),49 (0.89),←,
29,"Pittard, Jasper",26y 134d,113 (60-0-53 53.10%),11 (0.10),←,
21,"Polec, Jared",24y 305d,81 (45-0-36 55.56%),44 (0.54),65 (38-0-27 58.46%),35 (0.54)
4,"Ryder, Paddy",29y 152d,207 (101-4-102 49.76%),144 (0.70),37 (22-0-15 59.46%),27 (0.73)
39,"Westhoff, Justin",30y 316d,223 (104-1-118 46.86%),266 (1.19),←,
16,"Wines, Ollie",22y 310d,104 (57-0-47 54.81%),49 (0.47),←,
20,"Wingard, Chad",24y 15d,123 (62-1-60 50.81%),205 (1.67),←,
Totals,Totals,24y 328d,2149 (1060-11-1078 49.33%),1623 (0.76),,
C,"Hinkley, Ken",50y 317d,112 (63-0-49 56.25%),,←,
