Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",22y 212d,71 (18-0-53 25.35%),86 (1.21),←,
23,"Dixon, Charlie",24y 221d,51 (17-0-34 33.33%),61 (1.20),←,
41,"Garlett, Jarrod",18y 364d,5 (1-0-4 20.00%),2 (0.40),←,
34,"Glenn, Josh",21y 53d,1 (1-0-0 100.00%),1 (1.00),←,
5,"Harbrow, Jarrod",26y 288d,151 (65-1-85 43.38%),45 (0.30),81 (25-0-56 30.86%),24 (0.30)
28,"Kolodjashnij, Kade",19y 266d,23 (8-0-15 34.78%),5 (0.22),←,
40,"Lemmens, Sean",20y 181d,22 (10-0-12 45.45%),4 (0.18),←,
37,"Lonergan, Jesse",20y 169d,14 (5-0-9 35.71%),2 (0.14),←,
19,"Lynch, Tom",22y 183d,64 (19-0-45 29.69%),90 (1.41),←,
4,"Martin, Jack",20y 93d,16 (5-0-11 31.25%),16 (1.00),←,
32,"Matera, Brandon",23y 52d,58 (18-0-40 31.03%),64 (1.10),←,
17,"May, Steven",23y 112d,58 (19-0-39 32.76%),15 (0.26),←,
18,"McKenzie, Trent",23y 29d,80 (24-0-56 30.00%),20 (0.25),←,
44,"Miller, Touk",19y 69d,5 (1-0-4 20.00%),2 (0.40),←,
22,"Nicholls, Tom",23y 59d,17 (7-0-10 41.18%),2 (0.12),←,
10,"Prestia, Dion",22y 202d,78 (21-0-57 26.92%),25 (0.32),←,
35,"Rischitelli, Michael",29y 114d,183 (68-3-112 37.98%),81 (0.44),72 (19-0-53 26.39%),34 (0.47)
42,"Saad, Adam",20y 283d,5 (1-0-4 20.00%),1 (0.20),←,
20,"Schade, Henry",21y 206d,1 (1-0-0 100.00%),,←,
6,"Sexton, Alex",21y 150d,28 (8-0-20 28.57%),12 (0.43),←,
26,"Shaw, Matt",23y 86d,76 (21-0-55 27.63%),27 (0.36),←,
48,"Tape, Seb",22y 269d,36 (5-0-31 13.89%),1 (0.03),←,
Totals,Totals,22y 117d,1043 (343-4-696 32.89%),562 (0.54),,
C,"Eade, Rodney",57y 28d,319 (170-4-145 53.92%),,5 (1-0-4 20.00%),
