Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",4,3,9,13,,1.0,,2.0,,1.0,1.0,,1.0,,,8.0,6.0,2.0,,,,,93.0
5,"Boyd, Matthew",15,4,31,46,,,1.0,3.0,6.0,1.0,8.0,4.0,2.0,1.0,2.0,16.0,29.0,,,3.0,2.0,1.0,92.0
45,"Campbell, Tom",1,4,7,8,,,7.0,,,1.0,,2.0,2.0,1.0,,7.0,2.0,3.0,,1.0,,,81.0
17,"Cooney, Adam",16,4,12,28,1,,,2.0,1.0,6.0,4.0,3.0,,2.0,,7.0,21.0,,1.0,,,,83.0
29,"Dickson, Tory",6,2,8,14,,,,4.0,,2.0,1.0,5.0,1.0,2.0,,4.0,10.0,,,,,,84.0
33,"Djerrkura, Nathan",8,8,8,16,,,,3.0,,8.0,,1.0,1.0,,,5.0,12.0,2.0,1.0,,1.0,4.0,76.0
13 ↓,"Giansiracusa, Daniel",7,3,6,13,1,2.0,,,,1.0,,1.0,2.0,,,5.0,8.0,,,1.0,,,45.0
1 ↑,"Grant, Jarrad",6,2,2,8,3,1.0,,,,2.0,,1.0,,,,2.0,6.0,,,,,,46.0
16,"Griffen, Ryan",10,4,27,37,1,,1.0,3.0,1.0,3.0,4.0,4.0,2.0,1.0,,11.0,27.0,,,2.0,3.0,,86.0
7,"Higgins, Shaun",13,8,9,22,1,,,2.0,2.0,1.0,4.0,3.0,,3.0,,8.0,16.0,2.0,1.0,2.0,5.0,,81.0
30,"Howard, Christian",13,6,15,28,2,1.0,,2.0,3.0,2.0,3.0,4.0,,2.0,,8.0,20.0,,2.0,2.0,1.0,,78.0
46,"Jong, Lin",11,6,13,24,1,,,,3.0,1.0,1.0,6.0,2.0,1.0,,8.0,15.0,,,4.0,,,88.0
37,"Markovic, Lukas",7,3,6,13,,,,2.0,3.0,,,1.0,1.0,,,5.0,7.0,2.0,,5.0,,,96.0
27,"Minson, Will",11,4,8,19,,,30.0,4.0,1.0,,6.0,1.0,,,,10.0,9.0,,,1.0,,,88.0
2,"Murphy, Robert",14,1,9,23,,,,1.0,6.0,4.0,,3.0,,3.0,,3.0,19.0,,,3.0,6.0,,91.0
42,"Picken, Liam",9,3,8,17,,,,6.0,3.0,2.0,1.0,3.0,,1.0,,5.0,12.0,1.0,,1.0,,,88.0
23,"Roughead, Jordan",4,2,5,9,,,1.0,2.0,3.0,,1.0,5.0,,4.0,,5.0,5.0,,,6.0,1.0,,97.0
26,"Skinner, Zephaniah",8,4,9,17,1,1.0,,,,2.0,,3.0,,,,9.0,8.0,2.0,1.0,1.0,,1.0,73.0
14,"Smith, Clay",7,5,7,14,,,,5.0,,4.0,2.0,4.0,,2.0,,3.0,11.0,,,3.0,,1.0,79.0
32,"Talia, Michael",4,4,7,11,,,,1.0,1.0,,,1.0,3.0,,,6.0,4.0,1.0,,1.0,,,87.0
3,"Wallis, Mitch",11,2,18,29,,,,8.0,2.0,1.0,6.0,2.0,1.0,1.0,,10.0,18.0,1.0,,,,,81.0
10,"Wood, Easton",10,7,6,16,,,,2.0,2.0,2.0,,1.0,1.0,,,5.0,12.0,2.0,,3.0,2.0,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,89,230,425,11,7.0,40.0,52.0,37.0,44.0,42.0,58.0,19.0,24.0,2.0,150.0,277.0,18.0,6.0,39.0,21.0,8.0,
Opposition,Opposition,222,132,161,383,16,11.0,33.0,69.0,31.0,57.0,23.0,43.0,24.0,19.0,4.0,124.0,267.0,13.0,18.0,38.0,12.0,10.0,
