Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bell, Daniel",8,6,1,9,,,,1.0,2.0,1.0,,1.0,,1.0,,1.0,8.0,1.0,,2.0,,,62.0
3,"Bizzell, Clint",11,5,6,17,,,,2.0,4.0,2.0,1.0,3.0,,,,5.0,12.0,,,2.0,5.0,1.0,100.0
25,"Brown, Nathan",9,4,7,16,,,,,4.0,,,2.0,1.0,1.0,,4.0,14.0,,,1.0,,,86.0
32,"Bruce, Cameron",16,8,8,24,5,2.0,,3.0,,6.0,1.0,4.0,1.0,3.0,3.0,9.0,16.0,1.0,4.0,2.0,3.0,1.0,100.0
36,"Davey, Aaron",13,3,1,14,4,2.0,,2.0,,4.0,2.0,3.0,,,,7.0,7.0,,2.0,,1.0,1.0,100.0
35,"Ferguson, Ryan",4,2,2,6,1,,,,,,,2.0,1.0,1.0,,3.0,2.0,1.0,,7.0,,,65.0
18,"Green, Brad",18,13,9,27,1,,,1.0,7.0,5.0,3.0,2.0,1.0,1.0,,3.0,22.0,1.0,1.0,,1.0,1.0,97.0
16,"Johnstone, Travis",18,9,7,25,,,,2.0,6.0,6.0,4.0,4.0,,2.0,,11.0,14.0,,,1.0,6.0,1.0,68.0
23,"McDonald, James",9,1,6,15,,1.0,,3.0,,3.0,2.0,3.0,1.0,3.0,,4.0,11.0,,,,,1.0,69.0
5,"McLean, Brock",10,2,11,21,,,,3.0,,6.0,4.0,2.0,2.0,2.0,,13.0,9.0,,1.0,2.0,1.0,2.0,90.0
7,"Miller, Brad",2,4,6,8,,,2.0,2.0,1.0,,,,,,,2.0,6.0,,,2.0,,1.0,100.0
22,"Moloney, Brent",10,1,3,13,,,,2.0,2.0,6.0,3.0,3.0,,2.0,,6.0,7.0,,,1.0,3.0,,81.0
9,"Neitz, David",6,3,1,7,1,4.0,,1.0,,1.0,,2.0,1.0,,,2.0,4.0,,3.0,,,,80.0
8,"Nicholson, Alistair",,,,,,,1.0,1.0,,,,3.0,,3.0,,,,,,,,,11.0
43,"Rigoni, Guy",8,3,7,15,,,,1.0,2.0,1.0,,4.0,2.0,1.0,,6.0,10.0,,,,,1.0,57.0
27,"Rivers, Jared",8,6,1,9,,,,3.0,2.0,,,2.0,1.0,2.0,,2.0,7.0,,,12.0,,,91.0
24,"Robertson, Russell",9,6,2,11,4,2.0,,1.0,,3.0,,3.0,3.0,1.0,,6.0,7.0,1.0,3.0,1.0,2.0,1.0,97.0
12,"Sylvia, Colin",11,7,4,15,,1.0,,,1.0,4.0,1.0,3.0,1.0,1.0,,7.0,8.0,1.0,,1.0,4.0,2.0,66.0
31,"Wheatley, Paul",8,4,5,13,,,,1.0,11.0,,1.0,1.0,,1.0,,1.0,7.0,1.0,,3.0,,,100.0
45,"Whelan, Matthew",6,2,2,8,,,,6.0,3.0,1.0,2.0,2.0,,1.0,,3.0,5.0,,,2.0,,,100.0
34,"White, Jeff",8,8,9,17,,,32.0,4.0,2.0,2.0,3.0,1.0,4.0,1.0,,10.0,11.0,,,3.0,,1.0,90.0
13,"Yze, Adem",17,7,2,19,4,2.0,,1.0,,4.0,1.0,3.0,,1.0,1.0,6.0,12.0,2.0,4.0,2.0,1.0,1.0,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,104,100,309,20,17.0,35.0,40.0,47.0,55.0,28.0,53.0,19.0,28.0,4.0,111.0,199.0,9.0,18.0,44.0,27.0,15.0,
Opposition,Opposition,202,99,136,338,15,21.0,23.0,27.0,34.0,60.0,39.0,46.0,28.0,19.0,2.0,120.0,213.0,10.0,15.0,42.0,15.0,10.0,
