Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
17,"Ballantyne, Hayden",22y 44d,8 (2-0-6 25.00%),10 (1.25),←,
26,"Bradley, Kepler",23y 289d,73 (18-1-54 25.34%),35 (0.48),24 (5-0-19 20.83%),21 (0.88)
48,"Broughton, Greg",22y 334d,15 (3-0-12 20.00%),2 (0.13),←,
40,"de Boer, Matt",19y 172d,17 (5-0-12 29.41%),5 (0.29),←,
25,"Dodd, Steven",26y 70d,98 (42-0-56 42.86%),7 (0.07),←,
9,"Drum, Marcus",22y 120d,22 (8-0-14 36.36%),6 (0.27),←,
41,"Duffield, Paul",24y 205d,45 (15-0-30 33.33%),13 (0.29),←,
14,"Grover, Antoni",29y 171d,167 (71-0-96 42.51%),24 (0.14),←,
4,"Hasleby, Paul",28y 78d,188 (78-0-110 41.49%),109 (0.58),←,
43,"Hayden, Roger",28y 263d,102 (51-0-51 50.00%),10 (0.10),←,
11,"Headland, Des",28y 220d,161 (95-0-66 59.01%),170 (1.06),109 (55-0-54 50.46%),118 (1.08)
32,"Hill, Stephen",19y 120d,22 (6-0-16 27.27%),9 (0.41),←,
5,"Ibbotson, Garrick",21y 167d,42 (12-0-30 28.57%),11 (0.26),←,
23,"Mayne, Chris",20y 300d,22 (8-0-14 36.36%),20 (0.91),←,
18,"McPharlin, Luke",27y 271d,151 (72-0-79 47.68%),112 (0.74),139 (64-0-75 46.04%),109 (0.78)
16,"Mundy, David",24y 40d,108 (47-0-61 43.52%),37 (0.34),←,
29,"Pavlich, Matthew",27y 241d,213 (89-0-124 41.78%),407 (1.91),←,
46,"Pearce, Clancee",18y 310d,8 (3-0-5 37.50%),6 (0.75),←,
31,"Sandilands, Aaron",26y 266d,135 (64-0-71 47.41%),47 (0.35),←,
3,"Schammer, Byron",24y 69d,124 (61-0-63 49.19%),37 (0.30),←,
8,"Suban, Nick",19y 112d,22 (6-0-16 27.27%),10 (0.45),←,
20,"Tarrant, Chris",28y 345d,220 (94-0-126 42.73%),358 (1.63),59 (19-0-40 32.20%),59 (1.00)
Totals,Totals,24y 125d,1963 (850-1-1112 43.30%),1445 (0.74),,
C,"Harvey, Mark",44y 79d,51 (16-0-35 31.37%),,←,
